tracking_id FPKM locus gene_id tracking_id
gene:AT3G04425 0 3:8311721-8313125 gene:AT3G23255 gene:AT3G23255
gene:AT3G23250 0.138389 3:8315001-8315400 gene:AT3G04435 gene:AT3G23210
gene:AT3G23260 0.888909 3:8316009-8316335 gene:AT3G23270 gene:AT3G04425
gene:AT3G23255 3.16112 3:8316217-8320487 gene:AT3G23290 gene:AT3G23260
gene:AT3G04435 0 3:8326627-8328557 gene:AT3G23320 gene:AT3G04435
gene:AT3G23270 0.0137126 3:8344628-8345204 gene:AT3G23310 gene:AT3G23270
gene:AT3G23280 13.1041 3:8338870-8343737 gene:AT3G23000 gene:AT3G23290
gene:AT3G23290 43.1054 3:8332796-8336235 gene:AT3G23380 gene:AT3G23280
gene:AT3G23320 0 3:8321328-8324477 gene:AT3G23325 gene:AT3G23320
gene:AT3G23310 11.9037 3:8373374-8375098 gene:AT3G23330 gene:AT3G23310
gene:AT3G23300 21.687 3:8354076-8355410 gene:AT3G23326 gene:AT3G23300
gene:AT3G23380 0 3:8355237-8356393 gene:AT3G23350 gene:AT3G23380
gene:AT3G23350 0 3:8357568-8361171 gene:AT3G23360 gene:AT3G23350
gene:AT3G23360 0 3:8345769-8347142 gene:AT3G23300 gene:AT3G23360
gene:AT3G23370 0.643271 3:8347126-8349514 gene:AT3G23370 gene:AT3G23370
gene:AT3G23325 29.1155 3:8346366-8346656 gene:AT3G23280 gene:AT3G23340
gene:AT3G23330 0.993063 3:8350802-8354021 gene:AT3G23340 gene:AT3G23325
gene:AT3G23326 0 3:8375332-8376436 gene:AT3G23390 gene:AT3G23330
gene:AT3G23340 11.3525 3:7794757-7796460 gene:AT3G23420 gene:AT3G23326
gene:AT3G23390 200.043 3:7794955-7796327 gene:AT3G23440 gene:AT3G23390
gene:AT3G23420 0 3:8386272-8387366 gene:AT3G23430 gene:AT3G23420
gene:AT3G23440 1.51479 3:8387397-8393467 gene:AT3G23410 gene:AT3G23440
gene:AT3G23410 11.6411 3:8382671-8386181 gene:AT3G23460 gene:AT3G23430
gene:AT3G23430 8.11594 3:8404061-8405289 gene:AT3G04455 gene:AT3G23410
gene:AT3G23460 0 3:8412318-8414376 gene:AT3G23510 gene:AT3G23460
gene:AT3G04455 0 3:8426629-8426923 gene:AT3G04475 gene:AT3G04455
gene:AT3G23450 27.701 3:8410047-8412213 gene:AT3G04495 gene:AT3G04475
gene:AT3G23510 1.3468 3:8427556-8433340 gene:AT3G23530 gene:AT3G04495
gene:AT3G04475 0 3:8434557-8434871 gene:AT3G23560 gene:AT3G23510
gene:AT3G04495 0 3:8434557-8435008 gene:AT3G04505 gene:AT3G23450
gene:AT3G23560 4.1533 3:8436435-8442847 gene:AT3G23540 gene:AT3G23560
gene:AT3G23530 15.4753 3:8376443-8378364 gene:AT3G23550 gene:AT3G23530
gene:AT3G23540 7.92295 3:8453902-8456708 gene:AT3G04515 gene:AT3G04505
gene:AT3G23550 0.948574 3:8443232-8448341 gene:AT3G04535 gene:AT3G23540
gene:AT3G04505 0 3:8448272-8450799 gene:AT3G23450 gene:AT3G23550
gene:AT3G23400 207.126 3:8463155-8463539 gene:AT3G23470 gene:AT3G23470
gene:AT3G04515 0 3:8464228-8464561 gene:AT3G23480 gene:AT3G23480
gene:AT3G04535 0 3:8464537-8464801 gene:AT3G23490 gene:AT3G23490
gene:AT3G23470 0.0269691 3:8414615-8418784 gene:AT3G23570 gene:AT3G04515
gene:AT3G23480 4.67891 3:8418777-8422975 gene:AT3G23580 gene:AT3G04535
gene:AT3G23490 59.9618 3:8422648-8424652 gene:AT3G04555 gene:AT3G23570
gene:AT3G23570 37.3342 3:8457766-8459990 gene:AT3G23605 gene:AT3G23580
gene:AT3G23580 16.3373 3:8459837-8462815 gene:AT3G23610 gene:AT3G04555
gene:AT3G04555 0 3:8477470-8477704 gene:AT3G23630 gene:AT3G23605
gene:AT3G23605 4.73704 3:8476481-8477392 gene:AT3G23633 gene:AT3G23633
gene:AT3G23630 0.0308866 3:8477799-8479877 gene:AT3G23635 gene:AT3G23630
gene:AT3G23633 0 3:8488694-8490266 gene:AT3G04565 gene:AT3G23610
gene:AT3G23637 0 3:8496439-8497281 gene:AT3G04575 gene:AT3G23635
gene:AT3G23610 2.13923 3:8499726-8499888 gene:AT3G23637 gene:AT3G04565
gene:AT3G23635 1.6 3:8497678-8498390 gene:AT3G23650 gene:AT3G04575
gene:AT3G04565 0 3:8490849-8491373 gene:AT3G04585 gene:AT3G23620
gene:AT3G04575 0 3:8490883-8491275 gene:AT3G23590 gene:AT3G23400
gene:AT3G23620 20.0897 3:8510688-8511196 gene:AT3G23600 gene:AT3G23637
gene:AT3G23650 0 3:8511332-8511982 gene:AT3G23680 gene:AT3G23650
gene:AT3G04585 0 3:8480024-8482222 gene:AT3G23620 gene:AT3G04585
gene:AT3G23680 0 3:8526365-8527173 gene:AT3G23670 gene:AT3G23680
gene:AT3G23685 0 3:8527238-8528317 gene:AT3G23640 gene:AT3G23685
gene:AT3G23670 1.63338 3:8519135-8525289 gene:AT3G23685 gene:AT3G23670
gene:AT3G23660 7.36241 3:8528608-8531358 gene:AT3G23660 gene:AT3G23690
gene:AT3G23690 14.7015 3:8513452-8517944 gene:AT3G23690 gene:AT3G23590
gene:AT3G23640 13.1233 3:8501555-8509649 gene:AT3G23715 gene:AT3G23600
gene:AT3G23590 5.1627 3:8467397-8473627 gene:AT3G23727 gene:AT3G23660
gene:AT3G23600 116.611 3:8473626-8476024 gene:AT3G23730 gene:AT3G23640
gene:AT3G23715 0 3:8536849-8537273 gene:AT3G23400 gene:AT3G23715
gene:AT3G23727 0 3:8544797-8545613 gene:AT3G23740 gene:AT3G23727
gene:AT3G23710 7.48366 3:8550036-8551403 gene:AT3G23710 gene:AT3G23730
gene:AT3G23740 2.11457 3:8551771-8554839 gene:AT3G23770 gene:AT3G23740
gene:AT3G23730 19.0902 3:8533847-8536541 gene:AT3G23750 gene:AT3G23710
gene:AT3G23770 0 3:8558059-8561766 gene:AT3G23760 gene:AT3G23770
gene:AT3G23700 78.2721 3:8565493-8567496 gene:AT3G23700 gene:AT3G23750
gene:AT3G23750 13.3342 3:8562744-8564717 gene:AT3G23800 gene:AT3G23760
gene:AT3G23760 25.3819 3:8581445-8583987 gene:AT3G23805 gene:AT3G23790
gene:AT3G23800 0 3:8575050-8581331 gene:AT3G23790 gene:AT3G23800
gene:AT3G23790 2.47378 3:8586358-8587271 gene:AT3G23780 gene:AT3G23805
gene:AT3G23780 6.16209 3:8567571-8574209 gene:AT3G22120 gene:AT3G23780
gene:AT3G23805 28.4623 3:8531373-8533834 gene:AT3G22121 gene:AT3G23700
gene:AT3G04595 0 3:8602097-8602302 gene:AT3G04595 gene:AT3G04595
gene:AT3G23840 2.64391 3:8587621-8589754 gene:AT3G23840 gene:AT3G23810
gene:AT3G23880 6.99416 3:8610978-8612742 gene:AT3G23880 gene:AT3G23840
gene:AT3G23830 20.6072 3:8621985-8623214 gene:AT3G23860 gene:AT3G23880
gene:AT3G23860 0.0680366 3:8603211-8605810 gene:AT3G23870 gene:AT3G23830
gene:AT3G23870 0.109977 3:8616803-8619285 gene:AT3G23890 gene:AT3G23890
gene:AT3G23890 4.09673 3:8619191-8621949 gene:AT3G23830 gene:AT3G23860
gene:AT3G23810 251.15 3:8606428-8608297 gene:AT3G23910 gene:AT3G23870
gene:AT3G23910 10.0378 3:8624635-8631392 gene:AT3G23900 gene:AT3G23910
gene:AT3G23900 8.37356 3:8636330-8639580 gene:AT3G23930 gene:AT3G23900
gene:AT3G23820 117.121 3:8646745-8647947 gene:AT3G23950 gene:AT3G23930
gene:AT3G23930 4.7882 3:8631481-8636066 gene:AT3G23960 gene:AT3G23820
gene:AT3G23920 34.75 3:8641180-8644449 gene:AT3G23955 gene:AT3G23950
gene:AT3G23950 0 3:8652907-8654164 gene:AT3G23970 gene:AT3G23960
gene:AT3G23960 0 3:8655022-8657439 gene:AT3G23820 gene:AT3G23970
gene:AT3G23970 0 3:8660446-8661688 gene:AT3G23920 gene:AT3G23955
gene:AT3G23955 0.0299046 3:8657735-8658980 gene:AT3G23980 gene:AT3G23920
gene:AT3G23980 9.84785 3:8662412-8668040 gene:AT3G23940 gene:AT3G23980
gene:AT3G23940 28.9474 3:8672717-8674881 gene:AT3G24000 gene:AT3G24000
gene:AT3G24000 0.80332 3:8675904-8678286 gene:AT3G24010 gene:AT3G23940
gene:AT3G24010 13.0489 3:8678677-8679656 gene:AT3G24020 gene:AT3G24010
gene:AT3G24020 0.591604 3:8678703-8679535 gene:AT3G04615 gene:AT3G23990
gene:AT3G04615 1.24099 3:8679818-8680905 gene:AT3G24030 gene:AT3G24020
gene:AT3G23990 29.7896 3:8680876-8683289 gene:AT3G24040 gene:AT3G04615
gene:AT3G24060 0 3:8689588-8690032 gene:AT3G24060 gene:AT3G24030
gene:AT3G24068 0 3:8690573-8691155 gene:AT3G24065 gene:AT3G24040
gene:AT3G24030 24.5544 3:8692190-8692676 gene:AT3G24068 gene:AT3G24060
gene:AT3G24040 20.2472 3:8648668-8652605 gene:AT3G24070 gene:AT3G24065
gene:AT3G24065 0.210629 3:8693060-8694770 gene:AT3G24050 gene:AT3G24068
gene:AT3G24070 9.84088 3:8685738-8687726 gene:AT3G24093 gene:AT3G24070
gene:AT3G24050 37.545 3:8668771-8672578 gene:AT3G24090 gene:AT3G24093
gene:AT3G24093 0.0444295 3:8701321-8702466 gene:AT3G24130 gene:AT3G24050
gene:AT3G24090 2.20789 3:8697684-8701052 gene:AT3G04625 gene:AT3G24090
gene:AT3G24130 0 3:8711662-8713424 gene:AT3G24100 gene:AT3G24130
gene:AT3G04625 0 3:8703219-8704311 gene:AT3G24110 gene:AT3G04625
gene:AT3G24100 28.6345 3:8704207-8705550 gene:AT3G24140 gene:AT3G24100
gene:AT3G24110 0.937555 3:8718848-8719084 gene:AT3G24120 gene:AT3G24110
gene:AT3G24080 15.4922 3:8715117-8718211 gene:AT3G24150 gene:AT3G24080
gene:AT3G24140 2.82123 3:8705607-8708336 gene:AT3G23990 gene:AT3G24140
gene:AT3G24120 13.0931 3:8724096-8725986 gene:AT3G24080 gene:AT3G24150
gene:AT3G24150 7.12547 3:8694866-8697142 gene:AT3G23810 gene:AT3G24120
gene:AT3G24210 0 3:8753384-8756151 gene:AT3G24210 gene:AT3G24210
gene:AT3G24220 0 3:8761418-8763303 gene:AT3G24220 gene:AT3G24220
gene:AT3G04645 0 3:8768845-8769695 gene:AT3G04645 gene:AT3G24225
gene:AT3G24225 0.0637371 3:8770518-8770733 gene:AT3G24225 gene:AT3G04645
gene:AT3G24230 0.108859 3:8774540-8777612 gene:AT3G24230 gene:AT3G24240
gene:AT3G24240 0.0223555 3:8780237-8784453 gene:AT3G24240 gene:AT3G24230
gene:AT3G24250 0 3:8786688-8787391 gene:AT3G24250 gene:AT3G24250
gene:AT3G24260 0 3:8793836-8794961 gene:AT3G24260 gene:AT3G24260
gene:AT3G24270 0 3:8796540-8797031 gene:AT3G24270 gene:AT3G24270
gene:AT3G24280 0 3:8798933-8799482 gene:AT3G24280 gene:AT3G24280
gene:AT3G24290 0 3:8801399-8802890 gene:AT3G24290 gene:AT3G24290
gene:AT3G24310 0 3:8805518-8807460 gene:AT3G24300 gene:AT3G24310
gene:AT3G24300 0.268765 3:8811010-8812483 gene:AT3G24255 gene:AT3G24300
gene:AT3G24255 3.55832 3:8820425-8822822 gene:AT3G24310 gene:AT3G24255
gene:AT3G04655 0 3:8788813-8793371 gene:AT3G24315 gene:AT3G24315
gene:AT3G24315 10.3841 3:8836255-8836384 gene:AT3G24330 gene:AT3G24320
gene:AT3G24340 0.285564 3:8831934-8835829 gene:AT3G24332 gene:AT3G24330
gene:AT3G24320 1.30472 3:8830335-8831838 gene:AT3G24320 gene:AT3G24332
gene:AT3G24330 0 3:8830335-8831838 gene:AT3G04655 gene:AT3G24340
gene:AT3G24332 0 3:8822923-8829728 gene:AT3G24340 gene:AT3G04655
gene:AT3G24190 37.5033 3:8862812-8865239 gene:AT3G24420 gene:AT3G24420
gene:AT3G04635 0.313681 3:8837541-8839702 gene:AT3G24350 gene:AT3G24350
gene:AT3G24200 9.9818 3:8839669-8842929 gene:AT3G24360 gene:AT3G24360
gene:AT3G24420 14.7226 3:8743112-8747901 gene:AT3G04665 gene:AT3G24190
gene:AT3G24350 12.8038 3:8751133-8751580 gene:AT3G24450 gene:AT3G04635
gene:AT3G24360 0.888922 3:8747830-8751685 gene:AT3G24440 gene:AT3G24200
gene:AT3G04665 0 3:8873588-8873793 gene:AT3G24160 gene:AT3G24160
gene:AT3G24450 5.92412 3:8880011-8881779 gene:AT3G24170 gene:AT3G24170
gene:AT3G24440 6.80405 3:8894869-8895140 gene:AT3G24180 gene:AT3G24180
gene:AT3G24465 0 3:8895921-8896153 gene:AT3G24465 gene:AT3G04665
gene:AT3G04675 0 3:8875783-8878481 gene:AT3G04675 gene:AT3G24450
gene:AT3G24160 87.5065 3:8726055-8729427 gene:AT3G24190 gene:AT3G24440
gene:AT3G24170 76.3721 3:8729353-8734624 gene:AT3G04635 gene:AT3G24430
gene:AT3G24180 11.7638 3:8734610-8741819 gene:AT3G24200 gene:AT3G24465
gene:AT3G24430 52.5695 3:8901153-8902835 gene:AT3G24430 gene:AT3G04675
gene:AT3G24460 10.9453 3:8885817-8893203 gene:AT3G24490 gene:AT3G24490
gene:AT3G24463 5.27347 3:8887005-8888364 gene:AT3G24480 gene:AT3G24480
gene:AT3G24480 21.908 3:8910421-8912223 gene:AT3G24460 gene:AT3G24460
gene:AT3G24490 10.347 3:8868582-8872346 gene:AT3G24463 gene:AT3G24463
gene:AT3G24508 0 3:8930097-8930638 gene:AT3G24508 gene:AT3G24508
gene:AT3G24510 0 3:8931915-8932813 gene:AT3G24510 gene:AT3G24510
gene:AT3G24513 0 3:8933919-8934390 gene:AT3G24513 gene:AT3G24513
gene:AT3G24506 24.9474 3:8934407-8936298 gene:AT3G24506 gene:AT3G24506
gene:AT3G24515 1.47194 3:8951867-8952761 gene:AT3G24515 gene:AT3G24515
gene:AT3G24540 0 3:8927863-8929376 gene:AT3G24540 gene:AT3G24540
gene:AT3G24542 0 3:8952799-8955648 gene:AT3G24542 gene:AT3G24542
gene:AT3G24535 0.179572 3:8948769-8949511 gene:AT3G04745 gene:AT3G04745
gene:AT3G04705 0 3:8949314-8949743 gene:AT3G24535 gene:AT3G24535
gene:AT3G04725 0 3:8956256-8957667 gene:AT3G24495 gene:AT3G04705
gene:AT3G04745 0 3:8957883-8958491 gene:AT3G04685 gene:AT3G04725
gene:AT3G24530 10.4853 3:8945384-8948017 gene:AT3G24503 gene:AT3G24495
gene:AT3G24514 0 3:8937381-8938949 gene:AT3G24500 gene:AT3G04685
gene:AT3G24516 0 3:8937587-8937776 gene:AT3G04695 gene:AT3G24503
gene:AT3G24517 0 3:8938105-8938641 gene:AT3G04705 gene:AT3G24500
gene:AT3G24518 2.67885 3:8938259-8942873 gene:AT3G04725 gene:AT3G04695
gene:AT3G24520 3.25849 3:8941065-8942874 gene:AT3G24530 gene:AT3G24530
gene:AT3G24495 1.95906 3:8960094-8963568 gene:AT3G24580 gene:AT3G24580
gene:AT3G04685 2.42039e-29 3:8969161-8970298 gene:AT3G24610 gene:AT3G24605
gene:AT3G24503 44.0476 3:8912342-8918288 gene:AT3G24550 gene:AT3G24610
gene:AT3G24500 14.8009 3:8919081-8919257 gene:AT3G24620 gene:AT3G24620
gene:AT3G04695 1.03583 3:8919559-8923296 gene:AT3G24605 gene:AT3G24514
gene:AT3G24580 0 3:8918266-8919683 gene:AT3G24612 gene:AT3G24516
gene:AT3G24550 23.562 3:8921111-8921364 gene:AT3G04775 gene:AT3G24517
gene:AT3G24610 0 3:8973519-8974867 gene:AT3G24614 gene:AT3G24518
gene:AT3G24620 0 3:8975365-8976575 gene:AT3G24615 gene:AT3G24520
gene:AT3G24605 0.112699 3:8980399-8982903 gene:AT3G24640 gene:AT3G24612
gene:AT3G24640 0 3:8992264-8992948 gene:AT3G24650 gene:AT3G04775
gene:AT3G24630 2.22103 3:8987834-8990889 gene:AT3G24630 gene:AT3G24614
gene:AT3G24612 0 3:8979066-8979153 gene:AT3G04795 gene:AT3G24615
gene:AT3G04775 0.0838774 3:8979069-8979756 gene:AT3G24590 gene:AT3G24640
gene:AT3G24614 0 3:8979283-8979423 gene:AT3G24600 gene:AT3G24650
gene:AT3G24615 0 3:8979503-8979605 gene:AT3G24560 gene:AT3G24550
gene:AT3G24650 0 3:8997369-9001185 gene:AT3G04755 gene:AT3G24630
gene:AT3G04795 0 3:9008945-9009167 gene:AT3G24575 gene:AT3G24590
gene:AT3G24690 0 3:9020650-9021491 gene:AT3G24570 gene:AT3G24600
gene:AT3G24560 3.31504 3:9024166-9024367 gene:AT3G24690 gene:AT3G24560
gene:AT3G04755 0.60612 3:9022280-9023453 gene:AT3G24710 gene:AT3G04755
gene:AT3G24575 5.20377e-35 3:8970631-8972464 gene:AT3G24700 gene:AT3G24575
gene:AT3G24570 23.0596 3:8972194-8973319 gene:AT3G24660 gene:AT3G24570
gene:AT3G24700 0 3:8963769-8966616 gene:AT3G04785 gene:AT3G04795
gene:AT3G24590 30.8885 3:8967515-8968400 gene:AT3G24670 gene:AT3G24690
gene:AT3G24600 0.0667321 3:8968260-8968623 gene:AT3G24514 gene:AT3G24660
gene:AT3G24710 0 3:8966520-8968676 gene:AT3G24516 gene:AT3G04785
gene:AT3G24660 6.41498 3:9003568-9005943 gene:AT3G24517 gene:AT3G24670
gene:AT3G04785 1.00168 3:9006808-9007015 gene:AT3G24518 gene:AT3G24710
gene:AT3G24670 3.26524 3:9005938-9008801 gene:AT3G24520 gene:AT3G24700
gene:AT3G24760 2.20938 3:9048370-9048615 gene:AT3G24715 gene:AT3G04815
gene:AT3G04805 0 3:9040013-9042093 gene:AT3G24730 gene:AT3G24790
gene:AT3G24750 0 3:9035902-9036181 gene:AT3G04805 gene:AT3G24760
gene:AT3G24715 0.536166 3:9035979-9037785 gene:AT3G24750 gene:AT3G24780
gene:AT3G24730 3.6241 3:9024942-9030311 gene:AT3G04815 gene:AT3G24715
gene:AT3G04815 0 3:9029757-9030894 gene:AT3G24780 gene:AT3G24730
gene:AT3G24780 0.434089 3:9046292-9047463 gene:AT3G24760 gene:AT3G24770
gene:AT3G24790 0.13047 3:9049089-9051752 gene:AT3G24770 gene:AT3G04805
gene:AT3G24770 29.9457 3:9052868-9054591 gene:AT3G24790 gene:AT3G24750
gene:AT3G24810 3.881 3:9060835-9062003 gene:AT3G24810 gene:AT3G24810
gene:AT3G24800 7.22713 3:9055508-9058020 gene:AT3G24800 gene:AT3G24800
gene:AT3G24820 7.13778 3:9031077-9033850 gene:AT3G24820 gene:AT3G24740
gene:AT3G24740 10.889 3:9062353-9064476 gene:AT3G24740 gene:AT3G24820
gene:AT3G24850 0 3:9071104-9072184 gene:AT3G24850 gene:AT3G24850
gene:AT3G24840 3.31873 3:9066600-9070661 gene:AT3G04845 gene:AT3G04845
gene:AT3G04845 0 3:9102232-9102500 gene:AT3G24890 gene:AT3G24840
gene:AT3G25011 0.782938 3:9112960-9113518 gene:AT3G24900 gene:AT3G24890
gene:AT3G24890 3.96052 3:9097390-9099073 gene:AT3G25011 gene:AT3G24900
gene:AT3G24900 0.104517 3:9099059-9101991 gene:AT3G25010 gene:AT3G25011
gene:AT3G25010 2.59249 3:9113874-9116673 gene:AT3G25012 gene:AT3G24880
gene:AT3G25012 2.13271e-133 3:9114545-9114707 gene:AT3G24880 gene:AT3G25010
gene:AT3G25020 6.21175 3:9116683-9119804 gene:AT3G24929 gene:AT3G25012
gene:AT3G25013 1.42282 3:9103980-9109606 gene:AT3G24982 gene:AT3G24830
gene:AT3G25014 0 3:9105999-9109971 gene:AT3G25020 gene:AT3G24929
gene:AT3G24929 1.16851 3:9120858-9123562 gene:AT3G24860 gene:AT3G24982
gene:AT3G24982 0.516289 3:9110056-9112936 gene:AT3G04835 gene:AT3G24860
gene:AT3G24880 2.62172 3:9111933-9112416 gene:AT3G04825 gene:AT3G04835
gene:AT3G24860 6.12821 3:9085719-9096689 gene:AT3G24870 gene:AT3G04825
gene:AT3G04835 1.90788e-51 3:9124269-9126377 gene:AT3G25050 gene:AT3G24870
gene:AT3G04825 8.45009 3:9126850-9128416 gene:AT3G25013 gene:AT3G25013
gene:AT3G24870 2.47244 3:9073622-9074682 gene:AT3G25014 gene:AT3G25014
gene:AT3G25030 8.49858 3:9074929-9075146 gene:AT3G25030 gene:AT3G25020
gene:AT3G25050 0.234934 3:9074258-9074496 gene:AT3G24830 gene:AT3G25050
gene:AT3G25060 0.0465029 3:9074664-9085419 gene:AT3G25040 gene:AT3G25060
gene:AT3G25080 0 3:9128420-9130452 gene:AT3G24840 gene:AT3G25030
gene:AT3G24830 336.419 3:9136630-9138052 gene:AT3G25060 gene:AT3G25040
gene:AT3G25090 0 3:9140038-9141094 gene:AT3G25080 gene:AT3G25080
gene:AT3G25040 40.8367 3:9143915-9146236 gene:AT3G25090 gene:AT3G25090
gene:AT3G25100 1.36855 3:9146270-9148525 gene:AT3G25100 gene:AT3G25100
gene:AT3G25110 4.44933 3:9152169-9153944 gene:AT3G25110 gene:AT3G25110
gene:AT3G25070 20.2641 3:9132067-9134099 gene:AT3G25070 gene:AT3G25130
gene:AT3G25120 11.6753 3:9149527-9151334 gene:AT3G25130 gene:AT3G25120
gene:AT3G25130 4.55916 3:9160167-9162220 gene:AT3G25120 gene:AT3G25070
gene:AT3G25160 0 3:9163339-9163938 gene:AT3G25160 gene:AT3G25160
gene:AT3G25165 0 3:9176931-9178268 gene:AT3G25165 gene:AT3G25165
gene:AT3G25180 0.101038 3:9174397-9175866 gene:AT3G25200 gene:AT3G25180
gene:AT3G25200 0 3:9167137-9169301 gene:AT3G04895 gene:AT3G25200
gene:AT3G04895 0 3:9165666-9166820 gene:AT3G25180 gene:AT3G04895
gene:AT3G25170 0 3:9166802-9167007 gene:AT3G25190 gene:AT3G25190
gene:AT3G04875 0 3:9178995-9179199 gene:AT3G25170 gene:AT3G25170
gene:AT3G25190 11.3802 3:9180243-9181955 gene:AT3G04875 gene:AT3G04875
gene:AT3G25210 3.67852 3:9154507-9157012 gene:AT3G25210 gene:AT3G25210
gene:AT3G25221 0 3:9156821-9160100 gene:AT3G25221 gene:AT3G25221
gene:AT3G25140 29.4256 3:9064524-9066180 gene:AT3G25140 gene:AT3G25140
gene:AT3G25150 21.053 3:9184687-9184792 gene:AT3G25150 gene:AT3G25150
gene:AT3G25220 60.1224 3:9182615-9184679 gene:AT3G25220 gene:AT3G25220
gene:AT3G25240 0 3:9192492-9193615 gene:AT3G25240 gene:AT3G25240
gene:AT3G25250 0 3:9199437-9202000 gene:AT3G25260 gene:AT3G25260
gene:AT3G25260 0 3:9202691-9203671 gene:AT3G25265 gene:AT3G25265
gene:AT3G25265 0 3:9203933-9204965 gene:AT3G25270 gene:AT3G25270
gene:AT3G25270 0 3:9206182-9208036 gene:AT3G25280 gene:AT3G25280
gene:AT3G25280 0 3:9195333-9197126 gene:AT3G25250 gene:AT3G25250
gene:AT3G25420 0 3:9208860-9210653 gene:AT3G25290 gene:AT3G25290
gene:AT3G25290 10.9602 3:9217831-9220836 gene:AT3G25420 gene:AT3G25420
gene:AT3G04905 0 3:9227116-9227212 gene:AT3G04905 gene:AT3G04905
gene:AT3G25460 0 3:9231580-9232666 gene:AT3G25460 gene:AT3G25460
gene:AT3G25430 2.71484 3:9223955-9225774 gene:AT3G25430 gene:AT3G25430
gene:AT3G25400 3.15556 3:9221134-9223866 gene:AT3G25400 gene:AT3G25440
gene:AT3G25410 18.1868 3:9212861-9214283 gene:AT3G25410 gene:AT3G25230
gene:AT3G25440 2.92187 3:9214277-9216663 gene:AT3G25440 gene:AT3G25400
gene:AT3G25230 26.3487 3:9188095-9191630 gene:AT3G25505 gene:AT3G25410
gene:AT3G25490 9.92012e-08 3:9241724-9243485 gene:AT3G25490 gene:AT3G25490
gene:AT3G25493 0.280193 3:9243095-9243600 gene:AT3G25493 gene:AT3G25493
gene:AT3G25505 0 3:9260825-9263742 gene:AT3G25510 gene:AT3G25505
gene:AT3G25510 0.287959 3:9263794-9268972 gene:AT3G25500 gene:AT3G25510
gene:AT3G25470 36.6873 3:9251092-9255083 gene:AT3G25470 gene:AT3G25500
gene:AT3G25480 25.0411 3:9232820-9235215 gene:AT3G25480 gene:AT3G25470
gene:AT3G25500 14.606 3:9235170-9236648 gene:AT3G25230 gene:AT3G25480
gene:AT3G25545 11.0061 3:9276844-9278691 gene:AT3G25545 gene:AT3G25545
gene:AT3G25573 0 3:9290252-9290810 gene:AT3G25577 gene:AT3G25573
gene:AT3G25577 0 3:9291619-9292092 gene:AT3G25573 gene:AT3G25577
gene:AT3G25570 4.62133 3:9287177-9289338 gene:AT3G25570 gene:AT3G25570
gene:AT3G25580 11.1981 3:9292344-9294456 gene:AT3G25540 gene:AT3G25550
gene:AT3G25540 11.7637 3:9278877-9279587 gene:AT3G25580 gene:AT3G04915
gene:AT3G25550 0 3:9282466-9282726 gene:AT3G25550 gene:AT3G25560
gene:AT3G04915 1.26096e-161 3:9279512-9282906 gene:AT3G04915 gene:AT3G25540
gene:AT3G25560 14.6353 3:9305695-9306766 gene:AT3G25560 gene:AT3G25580
gene:AT3G25597 1.63483 3:9301746-9304088 gene:AT3G25530 gene:AT3G25590
gene:AT3G25590 4.82333 3:9274334-9276685 gene:AT3G25597 gene:AT3G25597
gene:AT3G25600 4.15363 3:9306775-9307967 gene:AT3G25590 gene:AT3G25600
gene:AT3G25610 1.27065 3:9308743-9313599 gene:AT3G25600 gene:AT3G25650
gene:AT3G25650 0 3:9335875-9336459 gene:AT3G25620 gene:AT3G25620
gene:AT3G04925 0 3:9337019-9337270 gene:AT3G25610 gene:AT3G25640
gene:AT3G25655 0 3:9316073-9319660 gene:AT3G25650 gene:AT3G25610
gene:AT3G25620 0.91669 3:9333661-9334889 gene:AT3G04925 gene:AT3G04925
gene:AT3G25640 3.09105 3:9337430-9338075 gene:AT3G25655 gene:AT3G25655
gene:AT3G25530 107.845 3:9271514-9273751 gene:AT3G25640 gene:AT3G25530
gene:AT3G25670 2.8956 3:9295174-9298746 gene:AT3G25670 gene:AT3G25520
gene:AT3G25585 21.1059 3:9344312-9346424 gene:AT3G25680 gene:AT3G25670
gene:AT3G25680 7.12151 3:9349611-9352427 gene:AT3G25660 gene:AT3G25680
gene:AT3G25660 42.3205 3:9339341-9342223 gene:AT3G25585 gene:AT3G25660
gene:AT3G25520 396.096 3:9372373-9372447 gene:AT3G25715 gene:AT3G25585
gene:AT3G25715 0 3:9373117-9373413 gene:AT3G25716 gene:AT3G25715
gene:AT3G25716 0 3:9369498-9371487 gene:AT3G25710 gene:AT3G25716
gene:AT3G25710 3.80311 3:9358718-9360582 gene:AT3G25700 gene:AT3G25710
gene:AT3G25700 7.64213 3:9379915-9380152 gene:AT3G25719 gene:AT3G25700
gene:AT3G25719 0 3:9380233-9381405 gene:AT3G25720 gene:AT3G25719
gene:AT3G25720 0 3:9393510-9394334 gene:AT3G04935 gene:AT3G25720
gene:AT3G25727 0 3:9396271-9397766 gene:AT3G04955 gene:AT3G25727
gene:AT3G25730 1.30733 3:9378643-9379163 gene:AT3G25717 gene:AT3G25717
gene:AT3G04935 0 3:9378674-9379092 gene:AT3G25727 gene:AT3G04935
gene:AT3G04955 0 3:9400954-9402088 gene:AT3G25730 gene:AT3G04955
gene:AT3G25750 0 3:9375101-9375671 gene:AT3G25750 gene:AT3G25730
gene:AT3G25717 92.753 3:9397783-9399805 gene:AT3G25740 gene:AT3G25750
gene:AT3G25740 10.227 3:9403778-9405338 gene:AT3G25760 gene:AT3G25740
