tracking_id FPKM locus gene_id tracking_id
gene:AT3G57460 0.864281 3:21262985-21265827 gene:AT3G57290 gene:AT3G57450
gene:AT3G57450 7.14403 3:21261045-21262763 gene:AT3G57300 gene:AT3G57460
gene:AT3G08935 0 3:21267423-21267750 gene:AT3G57460 gene:AT3G08935
gene:AT3G57465 0 3:21268193-21269031 gene:AT3G57450 gene:AT3G57465
gene:AT3G57290 53.622 3:21196516-21199319 gene:AT3G08935 gene:AT3G57480
gene:AT3G57300 9.50437 3:21199149-21207893 gene:AT3G57465 gene:AT3G57290
gene:AT3G57480 5.15006 3:21277269-21279404 gene:AT3G57480 gene:AT3G57300
gene:AT3G57510 0 3:21283337-21285941 gene:AT3G57510 gene:AT3G57500
gene:AT3G57500 14.2362 3:21281803-21282591 gene:AT3G57500 gene:AT3G57510
gene:AT3G57490 16.5941 3:21279595-21281064 gene:AT3G57490 gene:AT3G57490
gene:AT3G57410 16.8903 3:21301396-21303230 gene:AT3G57540 gene:AT3G56940
gene:AT3G57540 4.2173 3:21296456-21299704 gene:AT3G57470 gene:AT3G08805
gene:AT3G57470 13.4235 3:21310824-21312378 gene:AT3G57530 gene:AT3G08795
gene:AT3G57530 14.5566 3:21269148-21276017 gene:AT3G57520 gene:AT3G56950
gene:AT3G57587 0 3:21288741-21293171 gene:AT3G57580 gene:AT3G57410
gene:AT3G57580 1.74836 3:21312497-21320481 gene:AT3G57560 gene:AT3G57470
gene:AT3G57560 24.5618 3:21306608-21309570 gene:AT3G57587 gene:AT3G57540
gene:AT3G57600 5.91076 3:21320490-21322379 gene:AT3G57550 gene:AT3G57530
gene:AT3G57590 5.19478 3:21328262-21329634 gene:AT3G57570 gene:AT3G57580
gene:AT3G57550 17.8026 3:21332773-21333918 gene:AT3G57600 gene:AT3G57587
gene:AT3G57570 6.017 3:21329918-21331502 gene:AT3G57590 gene:AT3G57550
gene:AT3G57640 1.05738 3:21344707-21346235 gene:AT3G57410 gene:AT3G57560
gene:AT3G57645 1.75217 3:21346341-21347204 gene:AT3G57645 gene:AT3G57600
gene:AT3G57520 31.4765 3:21243135-21251159 gene:AT3G57640 gene:AT3G57570
gene:AT3G57610 35.5735 3:21334190-21336720 gene:AT3G57610 gene:AT3G57590
gene:AT3G57620 0 3:21337532-21339301 gene:AT3G57620 gene:AT3G57640
gene:AT3G57630 5.19215 3:21339273-21343965 gene:AT3G57630 gene:AT3G57645
gene:AT3G57650 20.2052 3:21349382-21353193 gene:AT3G57650 gene:AT3G57620
gene:AT3G08965 0 3:21374865-21375328 gene:AT3G08965 gene:AT3G57630
gene:AT3G57670 2.38219 3:21370756-21373591 gene:AT3G57670 gene:AT3G08965
gene:AT3G57690 0 3:21384145-21384605 gene:AT3G57690 gene:AT3G57670
gene:AT3G57680 2.8615 3:21380647-21383807 gene:AT3G57680 gene:AT3G57610
gene:AT3G57710 4.40768 3:21384675-21387399 gene:AT3G57660 gene:AT3G57650
gene:AT3G57700 2.33e-07 3:21384916-21385939 gene:AT3G08945 gene:AT3G57690
gene:AT3G08975 5.84424e-07 3:21387120-21387303 gene:AT3G57720 gene:AT3G57680
gene:AT3G57720 1.85086 3:21387569-21391638 gene:AT3G57730 gene:AT3G57520
gene:AT3G57730 0.94034 3:21389853-21391614 gene:AT3G57710 gene:AT3G57710
gene:AT3G57760 2.45197 3:21395296-21397244 gene:AT3G57700 gene:AT3G57700
gene:AT3G57765 6.71765 3:21397261-21398132 gene:AT3G08975 gene:AT3G08975
gene:AT3G57770 1.10834 3:21397541-21398923 gene:AT3G57760 gene:AT3G57720
gene:AT3G57740 0.298069 3:21392500-21393972 gene:AT3G57765 gene:AT3G57730
gene:AT3G57750 7.63576 3:21393962-21395288 gene:AT3G57770 gene:AT3G57760
gene:AT3G08985 0 3:21353496-21363201 gene:AT3G57740 gene:AT3G57765
gene:AT3G57660 6.87851 3:21357718-21357913 gene:AT3G57750 gene:AT3G57770
gene:AT3G08945 0 3:21404024-21404330 gene:AT3G08985 gene:AT3G57740
gene:AT3G57785 71.1202 3:21399515-21402940 gene:AT3G57780 gene:AT3G57750
gene:AT3G57787 0.416252 3:21404573-21405217 gene:AT3G57790 gene:AT3G08985
gene:AT3G57790 7.75207 3:21404842-21405233 gene:AT3G57785 gene:AT3G57660
gene:AT3G57840 0 3:21405282-21407624 gene:AT3G57787 gene:AT3G08945
gene:AT3G09015 0 3:21422822-21423287 gene:AT3G57840 gene:AT3G57790
gene:AT3G57850 0 3:21423690-21423996 gene:AT3G09015 gene:AT3G57785
gene:AT3G57780 14.7646 3:21424376-21424821 gene:AT3G57850 gene:AT3G57787
gene:AT3G57810 11.8592 3:21426284-21428340 gene:AT3G57860 gene:AT3G57780
gene:AT3G57800 14.2509 3:21419448-21422602 gene:AT3G57810 gene:AT3G57840
gene:AT3G09005 9.92413 3:21415759-21417961 gene:AT3G57800 gene:AT3G09015
gene:AT3G57860 4.27676 3:21407781-21411904 gene:AT3G09005 gene:AT3G57850
gene:AT3G57830 9.00306 3:21408400-21408595 gene:AT3G57830 gene:AT3G57830
gene:AT3G57870 94.3389 3:21428495-21430398 gene:AT3G57870 gene:AT3G57800
gene:AT3G57900 0 3:21442280-21442574 gene:AT3G57900 gene:AT3G09005
gene:AT3G57880 12.0973 3:21430921-21434648 gene:AT3G57880 gene:AT3G57860
gene:AT3G57910 3.07227 3:21463090-21464194 gene:AT3G57960 gene:AT3G57810
gene:AT3G57920 2.05439 3:21460334-21461211 gene:AT3G57950 gene:AT3G57870
gene:AT3G57960 0 3:21442641-21446183 gene:AT3G57910 gene:AT3G57880
gene:AT3G57950 0.924483 3:21444242-21446035 gene:AT3G57920 gene:AT3G57900
gene:AT3G57930 16.4748 3:21446855-21448842 gene:AT3G57930 gene:AT3G57910
gene:AT3G56940 1197.2 3:21449253-21456026 gene:AT3G57940 gene:AT3G57920
gene:AT3G08805 0 3:21464618-21466799 gene:AT3G57980 gene:AT3G57960
gene:AT3G08795 9.1881 3:21465225-21466677 gene:AT3G57965 gene:AT3G57950
gene:AT3G56950 27.0503 3:21438074-21442085 gene:AT3G57970 gene:AT3G57890
gene:AT3G57980 3.3392 3:21466918-21469422 gene:AT3G09025 gene:AT3G57930
gene:AT3G57940 3.93473 3:21473028-21473308 gene:AT3G57890 gene:AT3G57980
gene:AT3G57965 10.0382 3:21474869-21475750 gene:AT3G58000 gene:AT3G09025
gene:AT3G57970 4.09581e-08 3:21469755-21471694 gene:AT3G57990 gene:AT3G57965
gene:AT3G57890 27.6023 3:21479379-21481349 gene:AT3G58020 gene:AT3G57970
gene:AT3G09025 0 3:21487316-21487398 gene:AT3G58035 gene:AT3G57990
gene:AT3G58000 1.24748 3:21475804-21478187 gene:AT3G58010 gene:AT3G58000
gene:AT3G57990 26.8905 3:21497632-21499943 gene:AT3G09045 gene:AT3G57940
gene:AT3G58020 12.9325 3:21505128-21505332 gene:AT3G09065 gene:AT3G58020
gene:AT3G58010 16.2382 3:21503338-21503703 gene:AT3G58060 gene:AT3G58035
gene:AT3G58035 0 3:21506571-21507739 gene:AT3G58070 gene:AT3G58010
gene:AT3G09045 0 3:21488432-21491518 gene:AT3G58040 gene:AT3G58040
gene:AT3G58060 0 3:21484155-21487102 gene:AT3G09075 gene:AT3G09045
gene:AT3G09065 0 3:21514365-21514957 gene:AT3G58090 gene:AT3G09065
gene:AT3G58070 3.16581 3:21492144-21497317 gene:AT3G58030 gene:AT3G09075
gene:AT3G58090 3.78069 3:21512318-21514281 gene:AT3G58050 gene:AT3G58060
gene:AT3G58030 18.5906 3:21520973-21523518 gene:AT3G58120 gene:AT3G58090
gene:AT3G58040 16.7366 3:21523457-21523791 gene:AT3G09095 gene:AT3G58070
gene:AT3G09075 0 3:21515169-21517739 gene:AT3G58100 gene:AT3G58030
gene:AT3G58050 7.51034 3:21516634-21519862 gene:AT3G58110 gene:AT3G58050
gene:AT3G58120 8.67646 3:21542281-21542352 gene:AT3G58165 gene:AT3G58120
gene:AT3G09095 0 3:21548483-21549572 gene:AT3G58190 gene:AT3G09095
gene:AT3G58100 8.46419 3:21562441-21564067 gene:AT3G58210 gene:AT3G58100
gene:AT3G58110 14.3841 3:21559816-21561516 gene:AT3G58200 gene:AT3G58110
gene:AT3G58165 0 3:21558769-21559371 gene:AT3G58150 gene:AT3G58165
gene:AT3G58190 0 3:21559243-21559320 gene:AT3G58160 gene:AT3G58190
gene:AT3G58210 0 3:21559059-21559139 gene:AT3G09105 gene:AT3G58210
gene:AT3G58200 1.63824 3:21532812-21534135 gene:AT3G58196 gene:AT3G58200
gene:AT3G58130 7.02236 3:21534063-21542127 gene:AT3G58193 gene:AT3G58170
gene:AT3G58140 37.1401 3:21542358-21544084 gene:AT3G58230 gene:AT3G58180
gene:AT3G58150 0.229442 3:21543953-21546180 gene:AT3G58240 gene:AT3G58130
gene:AT3G58160 2.14248 3:21527529-21529905 gene:AT3G58130 gene:AT3G58140
gene:AT3G09105 0 3:21529730-21532572 gene:AT3G58140 gene:AT3G58230
gene:AT3G58196 0 3:21566859-21567396 gene:AT3G58170 gene:AT3G58240
gene:AT3G58193 0 3:21568458-21569827 gene:AT3G58180 gene:AT3G09105
gene:AT3G58230 0 3:21570744-21572143 gene:AT3G58250 gene:AT3G58196
gene:AT3G58240 0 3:21573753-21575369 gene:AT3G58260 gene:AT3G58193
gene:AT3G58250 0 3:21578616-21579818 gene:AT3G58280 gene:AT3G58250
gene:AT3G58170 35.4526 3:21582763-21583390 gene:AT3G58290 gene:AT3G58260
gene:AT3G58180 10.8795 3:21583862-21585133 gene:AT3G58270 gene:AT3G58220
gene:AT3G58260 0 3:21580571-21581861 gene:AT3G58220 gene:AT3G58280
gene:AT3G58280 0 3:21575748-21577845 gene:AT3G58300 gene:AT3G58300
gene:AT3G58300 0 3:21564387-21566497 gene:AT3G58310 gene:AT3G58270
gene:AT3G58310 0 3:21585566-21586328 gene:AT3G58320 gene:AT3G58290
gene:AT3G58290 0 3:21588256-21588537 gene:AT3G09115 gene:AT3G58310
gene:AT3G58320 0 3:21587361-21588002 gene:AT3G58340 gene:AT3G58320
gene:AT3G58270 2.9246 3:21589070-21590401 gene:AT3G58330 gene:AT3G58330
gene:AT3G58220 18.7672 3:21595773-21597116 gene:AT3G58350 gene:AT3G09115
gene:AT3G09115 0 3:21593504-21594866 gene:AT3G58360 gene:AT3G58340
gene:AT3G58330 0.134875 3:21591408-21592962 gene:AT3G58370 gene:AT3G58350
gene:AT3G58340 0 3:21600029-21601334 gene:AT3G58390 gene:AT3G58370
gene:AT3G58360 0 3:21602666-21603855 gene:AT3G58400 gene:AT3G58360
gene:AT3G58370 0 3:21597798-21599608 gene:AT3G58380 gene:AT3G58390
gene:AT3G58380 0 3:21604870-21606229 gene:AT3G58410 gene:AT3G58380
gene:AT3G58350 0.0970421 3:21609306-21612409 gene:AT3G58420 gene:AT3G58410
gene:AT3G58390 0 3:21613162-21616183 gene:AT3G58440 gene:AT3G58150
gene:AT3G58400 0 3:21606984-21608077 gene:AT3G58450 gene:AT3G58160
gene:AT3G58410 0 3:21607100-21607485 gene:AT3G58430 gene:AT3G58400
gene:AT3G58420 0 3:21618445-21621249 gene:AT3G58415 gene:AT3G58430
gene:AT3G58440 0 3:21621993-21623166 gene:AT3G09125 gene:AT3G58420
gene:AT3G58450 0 3:21629071-21632116 gene:AT3G58480 gene:AT3G58415
gene:AT3G58430 2.47238 3:21623178-21626701 gene:AT3G58460 gene:AT3G09125
gene:AT3G58415 0 3:21626670-21628569 gene:AT3G58470 gene:AT3G58440
gene:AT3G09125 0 3:21648560-21649390 gene:AT3G56940 gene:AT3G58450
gene:AT3G58480 0.0461706 3:21649010-21649281 gene:AT3G08805 gene:AT3G58480
gene:AT3G58460 20.3637 3:21649363-21650347 gene:AT3G08795 gene:AT3G58460
gene:AT3G58470 15.9052 3:21665283-21665635 gene:AT3G56950 gene:AT3G58470
gene:AT3G58540 0.284805 3:21650564-21654200 gene:AT3G58490 gene:AT3G58540
gene:AT3G09135 0 3:21656483-21660812 gene:AT3G58500 gene:AT3G09135
gene:AT3G58550 0.301901 3:21660597-21664095 gene:AT3G58540 gene:AT3G58550
gene:AT3G58585 0 3:21666081-21668625 gene:AT3G09135 gene:AT3G58490
gene:AT3G58560 21.3951 3:21668514-21671292 gene:AT3G58550 gene:AT3G58500
gene:AT3G58490 22.2402 3:21632811-21635178 gene:AT3G58585 gene:AT3G58560
gene:AT3G58500 85.4505 3:21635161-21639136 gene:AT3G58560 gene:AT3G58585
gene:AT3G58570 2.72211 3:21639977-21643795 gene:AT3G58570 gene:AT3G58510
gene:AT3G58580 7.8743 3:21645546-21648368 gene:AT3G58580 gene:AT3G58530
gene:AT3G58590 1.03035 3:21643769-21645548 gene:AT3G58590 gene:AT3G58520
gene:AT3G58600 12.9728 3:21680026-21683280 gene:AT3G58600 gene:AT3G58590
gene:AT3G58510 21.1461 3:21683515-21686039 gene:AT3G58510 gene:AT3G58600
gene:AT3G58530 4.27279 3:21696071-21699998 gene:AT3G58530 gene:AT3G58570
gene:AT3G58520 2.52991 3:21701519-21703114 gene:AT3G58520 gene:AT3G58580
gene:AT3G58620 3.6824 3:21703384-21706137 gene:AT3G58620 gene:AT3G58620
gene:AT3G58630 8.75881 3:21076504-21078443 gene:AT3G58630 gene:AT3G58630
gene:AT3G58650 4.33495 3:21079174-21079377 gene:AT3G58650 gene:AT3G58650
gene:AT3G58660 31.6801 3:21077043-21077302 gene:AT3G58660 gene:AT3G58640
gene:AT3G58640 14.2243 3:21078296-21079925 gene:AT3G58640 gene:AT3G58660
gene:AT3G58670 11.7097 3:21686740-21693928 gene:AT3G58670 gene:AT3G58670
gene:AT3G58690 6.93864 3:21709127-21711400 gene:AT3G58690 gene:AT3G58690
gene:AT3G58680 92.8826 3:21707246-21708972 gene:AT3G58680 gene:AT3G58680
gene:AT3G58700 55.5977 3:21711444-21713104 gene:AT3G58700 gene:AT3G58700
gene:AT3G58710 5.82136 3:21714910-21716916 gene:AT3G58710 gene:AT3G58740
gene:AT3G09145 0.841959 3:21715540-21715885 gene:AT3G09145 gene:AT3G58710
gene:AT3G58720 2.53764 3:21716543-21717997 gene:AT3G58720 gene:AT3G09145
gene:AT3G58740 0 3:21720772-21723790 gene:AT3G58740 gene:AT3G58720
gene:AT3G58750 7.91592 3:21724305-21728137 gene:AT3G58750 gene:AT3G58730
gene:AT3G58770 0.909473 3:21732121-21735327 gene:AT3G58770 gene:AT3G58770
gene:AT3G58800 3.4786 3:21748227-21749928 gene:AT3G58800 gene:AT3G58800
gene:AT3G58820 2.37651 3:21752532-21754681 gene:AT3G58820 gene:AT3G58820
gene:AT3G58810 2.03229 3:21749965-21752141 gene:AT3G58810 gene:AT3G58810
gene:AT3G58730 100.684 3:21763719-21765306 gene:AT3G58730 gene:AT3G58750
gene:AT3G58860 0 3:21718187-21720053 gene:AT3G58860 gene:AT3G58760
gene:AT3G58850 7.16029 3:21759349-21760390 gene:AT3G58760 gene:AT3G58860
gene:AT3G58875 5.17669 3:21728143-21732086 gene:AT3G58875 gene:AT3G58850
gene:AT3G58760 10.3503 3:21757072-21758969 gene:AT3G58850 gene:AT3G58780
gene:AT3G58780 1.02058 3:21738159-21742517 gene:AT3G58780 gene:AT3G58795
gene:AT3G58795 1.24109e-170 3:21745457-21746545 gene:AT3G58795 gene:AT3G09155
gene:AT3G09155 0 3:21739352-21739916 gene:AT3G09155 gene:AT3G58790
gene:AT3G58790 7.83362 3:21742070-21746324 gene:AT3G58790 gene:AT3G58875
gene:AT3G58840 13.6553 3:21768187-21768367 gene:AT3G58877 gene:AT3G58880
gene:AT3G58830 16.1337 3:21766357-21767298 gene:AT3G58840 gene:AT3G58890
gene:AT3G58877 0 3:21768484-21770167 gene:AT3G58880 gene:AT3G58840
gene:AT3G58880 0 3:21771045-21772577 gene:AT3G58890 gene:AT3G58877
gene:AT3G58890 0 3:21754959-21756819 gene:AT3G58830 gene:AT3G58830
gene:AT3G58910 0 3:21772812-21774873 gene:AT3G58910 gene:AT3G58920
gene:AT3G58920 0 3:21671432-21675090 gene:AT3G58900 gene:AT3G58610
gene:AT3G58950 0 3:21775305-21776079 gene:AT3G58920 gene:AT3G58910
gene:AT3G58960 0 3:21776292-21777988 gene:AT3G58950 gene:AT3G58950
gene:AT3G58610 160.094 3:21787145-21788807 gene:AT3G58960 gene:AT3G58960
gene:AT3G58900 5.71036 3:21783988-21785840 gene:AT3G58610 gene:AT3G58900
gene:AT3G58930 3.86202 3:21780784-21783676 gene:AT3G58940 gene:AT3G58930
gene:AT3G58940 4.06236 3:21778163-21780663 gene:AT3G58930 gene:AT3G58940
gene:AT3G58980 4.43957 3:21794444-21797006 gene:AT3G58980 gene:AT3G58970
gene:AT3G58970 20.4529 3:21789331-21791476 gene:AT3G58970 gene:AT3G58990
gene:AT3G59000 3.8767 3:21799247-21801804 gene:AT3G59000 gene:AT3G58980
gene:AT3G59010 7.43403 3:21802769-21805335 gene:AT3G59010 gene:AT3G59000
gene:AT3G58990 152.517 3:21797057-21798303 gene:AT3G58990 gene:AT3G59010
gene:AT3G59020 16.7282 3:21824695-21827509 gene:AT3G59020 gene:AT3G59050
gene:AT3G59050 17.4441 3:21810237-21817699 gene:AT3G59050 gene:AT3G09185
gene:AT3G59030 0 3:21819039-21821440 gene:AT3G59030 gene:AT3G59068
gene:AT3G09175 0 3:21823821-21824201 gene:AT3G09175 gene:AT3G59070
gene:AT3G59040 25.0397 3:21821348-21824425 gene:AT3G59040 gene:AT3G59080
gene:AT3G09185 0 3:21831256-21831513 gene:AT3G09185 gene:AT3G59020
gene:AT3G59080 1.94053 3:21836405-21838620 gene:AT3G59080 gene:AT3G59130
gene:AT3G59068 3.91598 3:21832191-21833041 gene:AT3G59068 gene:AT3G59100
gene:AT3G59070 2.42915e-08 3:21832363-21834514 gene:AT3G59070 gene:AT3G59090
gene:AT3G59130 0 3:21842963-21854117 gene:AT3G59100 gene:AT3G59160
gene:AT3G59100 1.45897 3:21860985-21862807 gene:AT3G59130 gene:AT3G59110
gene:AT3G59160 0 3:21875022-21876690 gene:AT3G59160 gene:AT3G59120
gene:AT3G59150 1.73174 3:21872830-21874422 gene:AT3G59150 gene:AT3G59140
gene:AT3G59140 1.26423 3:21863347-21869036 gene:AT3G59140 gene:AT3G59150
gene:AT3G59170 0 3:21854639-21858204 gene:AT3G59110 gene:AT3G59170
gene:AT3G59110 12.4619 3:21857875-21860302 gene:AT3G59120 gene:AT3G59180
gene:AT3G59120 0 3:21878166-21879799 gene:AT3G59170 gene:AT3G09195
gene:AT3G59180 0 3:21880718-21882459 gene:AT3G59180 gene:AT3G59200
gene:AT3G09195 0 3:21883666-21883980 gene:AT3G09195 gene:AT3G59230
gene:AT3G59190 0.586148 3:21884425-21886808 gene:AT3G59090 gene:AT3G59220
gene:AT3G59090 18.0617 3:21887122-21889423 gene:AT3G59190 gene:AT3G59190
gene:AT3G59200 1.21654 3:21839142-21842781 gene:AT3G59200 gene:AT3G59240
gene:AT3G59230 0 3:21895947-21897787 gene:AT3G59230 gene:AT3G59260
gene:AT3G59240 0 3:21898681-21900364 gene:AT3G59240 gene:AT3G59060
gene:AT3G59260 0 3:21893811-21895789 gene:AT3G59220 gene:AT3G59270
gene:AT3G59220 0.943148 3:21903838-21905188 gene:AT3G59260 gene:AT3G59210
gene:AT3G59270 8.08784 3:21889475-21891944 gene:AT3G59270 gene:AT3G59245
gene:AT3G59245 0 3:21906544-21907872 gene:AT3G59210 gene:AT3G59250
gene:AT3G59250 0.990061 3:21901187-21901606 gene:AT3G59245 gene:AT3G59030
gene:AT3G59210 5.82598 3:21901569-21903284 gene:AT3G59250 gene:AT3G09175
gene:AT3G59060 74.4795 3:21908428-21910738 gene:AT3G59280 gene:AT3G59040
gene:AT3G59280 22.9395 3:21911500-21917860 gene:AT3G59290 gene:AT3G59290
gene:AT3G59290 4.92295 3:21916155-21916756 gene:AT3G59295 gene:AT3G59295
gene:AT3G59295 8.9437e-08 3:21827904-21830837 gene:AT3G59060 gene:AT3G59280
gene:AT3G59340 0.113347 3:21928691-21931570 gene:AT3G59340 gene:AT3G59320
gene:AT3G59330 4.4649 3:21924487-21926895 gene:AT3G59320 gene:AT3G59340
gene:AT3G59320 19.1919 3:21926960-21928499 gene:AT3G59330 gene:AT3G59330
gene:AT3G59370 0.312776 3:21941764-21942571 gene:AT3G59370 gene:AT3G59370
gene:AT3G59350 4.4019 3:21932336-21935231 gene:AT3G59350 gene:AT3G59390
gene:AT3G59360 11.1608 3:21946085-21948372 gene:AT3G59390 gene:AT3G59350
gene:AT3G59380 22.4785 3:21944169-21946007 gene:AT3G59380 gene:AT3G59380
gene:AT3G59390 6.2809 3:21935277-21940365 gene:AT3G59360 gene:AT3G59360
gene:AT3G59300 18.3394 3:21918320-21922706 gene:AT3G59300 gene:AT3G59300
gene:AT3G59310 13.904 3:21921745-21924435 gene:AT3G59310 gene:AT3G59310
gene:AT3G59415 0 3:21959509-21959580 gene:AT3G59415 gene:AT3G59415
gene:AT3G09205 0 3:21972839-21974923 gene:AT3G09205 gene:AT3G09205
gene:AT3G59450 0 3:21975843-21976085 gene:AT3G59450 gene:AT3G59455
gene:AT3G59455 0 3:21976745-21977393 gene:AT3G59455 gene:AT3G59450
gene:AT3G59420 4.58806 3:21959645-21963180 gene:AT3G59460 gene:AT3G59420
gene:AT3G59460 0 3:21970353-21972299 gene:AT3G59420 gene:AT3G59460
gene:AT3G59435 0.0629988 3:21970354-21971125 gene:AT3G59435 gene:AT3G59435
gene:AT3G59440 0.0154481 3:21977512-21978398 gene:AT3G59440 gene:AT3G59440
gene:AT3G59430 3.30101 3:21963831-21967078 gene:AT3G59430 gene:AT3G59470
gene:AT3G59470 9.91167 3:21978809-21980839 gene:AT3G59470 gene:AT3G59510
gene:AT3G59510 0.287611 3:21988388-21989847 gene:AT3G59510 gene:AT3G59430
gene:AT3G59480 0.214315 3:21982988-21984598 gene:AT3G59480 gene:AT3G59480
gene:AT3G59490 11.4796 3:21984595-21986351 gene:AT3G59490 gene:AT3G59490
gene:AT3G59500 25.0169 3:21991825-21993263 gene:AT3G59520 gene:AT3G59500
gene:AT3G59520 6.6525 3:21993252-21995331 gene:AT3G59530 gene:AT3G59520
gene:AT3G59530 4.11851 3:21986462-21988326 gene:AT3G59500 gene:AT3G59530
gene:AT3G59590 0 3:21997051-22000737 gene:AT3G59550 gene:AT3G59590
gene:AT3G59550 3.73052 3:22014166-22015768 gene:AT3G59590 gene:AT3G59550
gene:AT3G59580 0.440856 3:22000803-22006132 gene:AT3G59580 gene:AT3G59580
gene:AT3G59570 2.08469 3:22009007-22012804 gene:AT3G59570 gene:AT3G59570
gene:AT3G59610 0 3:22019552-22021308 gene:AT3G59610 gene:AT3G59610
gene:AT3G59620 0 3:22023434-22024700 gene:AT3G59620 gene:AT3G59620
gene:AT3G59600 40.2607 3:21995609-21996840 gene:AT3G59540 gene:AT3G59600
gene:AT3G59640 7.45022 3:22016375-22018361 gene:AT3G59600 gene:AT3G59640
gene:AT3G59540 304.376 3:22028648-22030505 gene:AT3G59640 gene:AT3G59630
gene:AT3G59630 7.40271 3:22025002-22028523 gene:AT3G59630 gene:AT3G59680
gene:AT3G59680 3.8733 3:22039475-22042726 gene:AT3G59670 gene:AT3G59670
gene:AT3G59670 10.1332 3:22043918-22046047 gene:AT3G09245 gene:AT3G59700
gene:AT3G09245 0 3:22059175-22059416 gene:AT3G59700 gene:AT3G59540
gene:AT3G59700 1.14135 3:22052120-22054394 gene:AT3G59680 gene:AT3G59650
gene:AT3G59710 2.69185 3:22054666-22057156 gene:AT3G59710 gene:AT3G59660
gene:AT3G09225 14.929 3:22054745-22054869 gene:AT3G09225 gene:AT3G59690
gene:AT3G59690 2.52428 3:22048556-22051673 gene:AT3G59690 gene:AT3G59695
gene:AT3G59695 1.08712 3:22049729-22051595 gene:AT3G59695 gene:AT3G09245
gene:AT3G59740 0.0971768 3:22066986-22069058 gene:AT3G59740 gene:AT3G59710
gene:AT3G59730 0.403625 3:22064191-22065957 gene:AT3G59730 gene:AT3G09225
gene:AT3G59750 3.19294 3:22069829-22071837 gene:AT3G59750 gene:AT3G59400
gene:AT3G59650 25.833 3:22033128-22034228 gene:AT3G59650 gene:AT3G59410
gene:AT3G59660 16.4116 3:22034170-22038709 gene:AT3G59660 gene:AT3G59740
gene:AT3G59400 267.179 3:22075814-22078361 gene:AT3G59765 gene:AT3G59730
gene:AT3G59410 5.67778 3:22071947-22075453 gene:AT3G59400 gene:AT3G59750
gene:AT3G59765 12.8874 3:22078971-22086236 gene:AT3G59410 gene:AT3G59765
gene:AT3G59760 38.6415 3:21948500-21949796 gene:AT3G59760 gene:AT3G59760
gene:AT3G59770 9.50477 3:21948850-21959410 gene:AT3G59770 gene:AT3G59770
gene:AT3G59830 0.0531115 3:22102646-22105441 gene:AT3G59830 gene:AT3G59780
gene:AT3G59845 0 3:22109102-22111732 gene:AT3G59850 gene:AT3G59830
gene:AT3G59850 0 3:22106242-22107939 gene:AT3G59845 gene:AT3G59840
gene:AT3G59884 0 3:22097978-22102224 gene:AT3G59820 gene:AT3G59845
gene:AT3G59820 3.35869 3:22105521-22106242 gene:AT3G59840 gene:AT3G59790
gene:AT3G59840 42.9044 3:22122759-22122936 gene:AT3G59880 gene:AT3G59810
gene:AT3G59880 1.22405 3:22120875-22121957 gene:AT3G59870 gene:AT3G59800
gene:AT3G59870 11.642 3:22129504-22130472 gene:AT3G59884 gene:AT3G59850
gene:AT3G59900 1.98541 3:22116108-22118298 gene:AT3G59900 gene:AT3G59880
gene:AT3G59890 7.48159 3:22123981-22126630 gene:AT3G59790 gene:AT3G59884
gene:AT3G09255 0 3:22133717-22133962 gene:AT3G59810 gene:AT3G59870
gene:AT3G59790 0.0379099 3:22092399-22094403 gene:AT3G59800 gene:AT3G59900
gene:AT3G59810 36.0266 3:22096468-22097966 gene:AT3G59890 gene:AT3G59890
gene:AT3G59800 13.1743 3:22094362-22096484 gene:AT3G09255 gene:AT3G09255
gene:AT3G59780 79.5414 3:22130482-22133604 gene:AT3G59780 gene:AT3G59910
gene:AT3G59910 19.0873 3:22138722-22138796 gene:AT3G59910 gene:AT3G09265
gene:AT3G59923 0 3:22138846-22138918 gene:AT3G59923 gene:AT3G59926
gene:AT3G59926 0 3:22140588-22140959 gene:AT3G59926 gene:AT3G59923
gene:AT3G09265 0 3:22139491-22140320 gene:AT3G09265 gene:AT3G59930
gene:AT3G59930 0.257772 3:22086332-22090529 gene:AT3G59930 gene:AT3G59960
gene:AT3G59920 67.4653 3:22134950-22138546 gene:AT3G59920 gene:AT3G59920
gene:AT3G59960 0 3:22148188-22150583 gene:AT3G59960 gene:AT3G59820
gene:AT3G59940 42.9268 3:22142855-22144439 gene:AT3G59940 gene:AT3G59940
gene:AT3G09295 1.38122 3:22146942-22147145 gene:AT3G09295 gene:AT3G09295
gene:AT3G09275 54.7233 3:22142892-22144281 gene:AT3G09275 gene:AT3G09275
gene:AT3G59950 16.7854 3:22144279-22147712 gene:AT3G59950 gene:AT3G59950
gene:AT3G60020 0 3:22162913-22163601 gene:AT3G60010 gene:AT3G60000
gene:AT3G60010 0.181348 3:22164629-22165376 gene:AT3G60020 gene:AT3G60020
gene:AT3G60000 0.104416 3:22160814-22162867 gene:AT3G60000 gene:AT3G60010
gene:AT3G09315 0 3:22170748-22170999 gene:AT3G09315 gene:AT3G09315
gene:AT3G60060 0 3:22182290-22183078 gene:AT3G60060 gene:AT3G60060
gene:AT3G09325 0.587802 3:22175851-22179728 gene:AT3G60050 gene:AT3G60050
gene:AT3G09345 2.10345 3:22173820-22174077 gene:AT3G09325 gene:AT3G60030
