tracking_id FPKM locus gene_id tracking_id
gene:Os03g0744501 0 3:30558852-30559512 gene:Os03g0744501 gene:Os03g0744501
gene:Os03g0744300 16.4917 3:30548830-30553089 gene:Os03g0744300 gene:Os03g0744300
gene:Os03g0744650 14.1976 3:30564702-30566267 gene:Os03g0744650 gene:Os03g0744650
gene:Os03g0744675 1.66799 3:30574559-30582344 gene:Os03g0744675 gene:Os03g0744675
gene:Os03g0744600 55.372 3:30560820-30563674 gene:Os03g0744600 gene:Os03g0744600
gene:Os03g0744900 0 3:30602884-30603235 gene:Os03g0744900 gene:Os03g0744900
gene:Os03g0745100 0 3:30609894-30611495 gene:Os03g0745100 gene:Os03g0745100
gene:Os03g0745000 0.407796 3:30604066-30607159 gene:Os03g0745000 gene:Os03g0744800
gene:Os03g0744800 37.8517 3:30596445-30599523 gene:Os03g0744800 gene:Os03g0745000
gene:Os03g0745700 0 3:30641589-30644916 gene:Os03g0745600 gene:Os03g0745550
gene:Os03g0746000 0 3:30659138-30660924 gene:Os03g0745700 gene:Os03g0745700
gene:Os03g0745600 0.243149 3:30639023-30640119 gene:Os03g0746000 gene:Os03g0746000
gene:Os03g0745550 7.7229 3:30633707-30636490 gene:Os03g0745550 gene:Os03g0745600
gene:Os03g0746400 3.82694 3:30676786-30679206 gene:Os03g0746400 gene:Os03g0746400
gene:Os03g0746500 2.39522 3:30679684-30689225 gene:Os03g0746500 gene:Os03g0745400
gene:Os03g0746600 4.78113 3:30689476-30692481 gene:Os03g0746600 gene:Os03g0746500
gene:Os03g0746700 7.42888 3:30694417-30695954 gene:Os03g0746700 gene:Os03g0746600
gene:Os03g0745400 28.5038 3:30626683-30631356 gene:Os03g0746800 gene:Os03g0746800
gene:Os03g0746900 3.96605 3:30701248-30704661 gene:Os03g0746900 gene:Os03g0746700
gene:Os03g0747100 0.728279 3:30723351-30725454 gene:Os03g0747100 gene:Os03g0746900
gene:Os03g0746800 7.84094 3:30707828-30708737 gene:Os03g0745400 gene:Os03g0747100
gene:Os03g0747400 0 3:30727012-30731434 gene:Os03g0747400 gene:Os03g0747400
gene:Os03g0747200 44.5218 3:30740903-30741773 gene:Os03g0747500 gene:Os03g0747500
gene:Os03g0747500 0 3:30743106-30743972 gene:Os03g0747200 gene:Os03g0747200
gene:Os03g0744700 386.913 3:30736467-30740258 gene:Os03g0747300 gene:Os03g0744700
gene:Os03g0747300 23.7551 3:30755831-30757457 gene:Os03g0747700 gene:Os03g0747300
gene:Os03g0747700 9.41801 3:30747594-30755670 gene:Os03g0747600 gene:Os03g0747600
gene:Os03g0747600 13.038 3:30760117-30763677 gene:Os03g0747800 gene:Os03g0747700
gene:Os03g0747800 12.8376 3:30760845-30761899 gene:Os03g0747850 gene:Os03g0747800
gene:Os03g0747850 1.50884e-06 3:30593511-30596056 gene:Os03g0744700 gene:Os03g0747850
gene:Os03g0747900 5.85767 3:30764585-30773947 gene:Os03g0747900 gene:Os03g0747900
gene:Os03g0748100 0 3:30788423-30789445 gene:Os03g0748100 gene:Os03g0748100
gene:Os03g0748300 2.6642 3:30796482-30798275 gene:Os03g0748300 gene:Os03g0748300
gene:Os03g0748200 17.4815 3:30809028-30809991 gene:Os03g0748200 gene:Os03g0748200
gene:Os03g0748600 0.0580818 3:30791615-30796380 gene:Os03g0748600 gene:Os03g0748600
gene:Os03g0748500 0 3:30807648-30808698 gene:Os03g0748500 gene:Os03g0748400
gene:Os03g0748550 0 3:30807869-30808387 gene:Os03g0748550 gene:Os03g0748500
gene:Os03g0748400 6.62958 3:30803348-30807412 gene:Os03g0748400 gene:Os03g0748550
gene:Os03g0748000 28.2103 3:30777719-30781832 gene:Os03g0748000 gene:Os03g0748750
gene:Os03g0748050 4.99257e-07 3:30780205-30781144 gene:Os03g0748050 gene:Os03g0748800
gene:Os03g0748750 0 3:30815039-30815499 gene:Os03g0748750 gene:Os03g0748900
gene:Os03g0748700 16.7028 3:30810341-30814716 gene:Os03g0748700 gene:Os03g0749100
gene:Os03g0748800 4.23192 3:30815620-30822590 gene:Os03g0748800 gene:Os03g0749200
gene:Os03g0748900 6.30653 3:30825189-30829241 gene:Os03g0748900 gene:Os03g0749000
gene:Os03g0749000 0 3:30830440-30831935 gene:Os03g0749000 gene:Os03g0749051
gene:Os03g0749051 0 3:30830458-30831396 gene:Os03g0749051 gene:Os03g0748000
gene:Os03g0749100 0 3:30835649-30838138 gene:Os03g0749100 gene:Os03g0748050
gene:Os03g0749200 0 3:30835702-30837937 gene:Os03g0749200 gene:Os03g0748700
gene:Os03g0750000 0 3:30901839-30903031 gene:Os03g0750000 gene:Os03g0750000
gene:Os03g0749900 5.48374 3:30900070-30901770 gene:Os03g0749900 gene:Os03g0749900
gene:Os03g0749800 5.63221 3:30890316-30899909 gene:Os03g0749800 gene:Os03g0749800
gene:Os03g0749500 13.8846 3:30883129-30887955 gene:Os03g0749500 gene:Os03g0750300
gene:Os03g0749650 3.20669e-07 3:30885183-30887763 gene:Os03g0749650 gene:Os03g0750100
gene:Os03g0750100 5.94112 3:30917039-30919195 gene:Os03g0750300 gene:Os03g0749500
gene:Os03g0750300 1.28544 3:30904263-30909752 gene:Os03g0750100 gene:Os03g0749650
gene:Os03g0750700 8.35719 3:30920671-30921781 gene:Os03g0750400 gene:Os03g0750700
gene:Os03g0750400 2.58094 3:30920944-30921906 gene:Os03g0750500 gene:Os03g0749300
gene:Os03g0750500 11.804 3:30927373-30929678 gene:Os03g0750700 gene:Os03g0749401
gene:Os03g0750900 0 3:30945219-30945964 gene:Os03g0750900 gene:Os03g0750400
gene:Os03g0749300 60.4446 3:30949748-30950760 gene:Os03g0751000 gene:Os03g0750500
gene:Os03g0749401 1.07112e-195 3:30981064-30984498 gene:Os03g0751400 gene:Os03g0750900
gene:Os03g0751000 30.6725 3:30989897-30991596 gene:Os03g0752000 gene:Os03g0751000
gene:Os03g0751400 16.9601 3:31000527-31004703 gene:Os03g0751600 gene:Os03g0751400
gene:Os03g0750800 55.7974 3:30959745-30963711 gene:Os03g0751800 gene:Os03g0751800
gene:Os03g0752000 0.148268 3:30960025-30963595 gene:Os03g0750800 gene:Os03g0751600
gene:Os03g0751800 5.58666 3:30994448-30996793 gene:Os03g0751100 gene:Os03g0752000
gene:Os03g0751600 16.8143 3:30935641-30942983 gene:Os03g0751200 gene:Os03g0751100
gene:Os03g0751100 17.6509 3:31009977-31013895 gene:Os03g0752200 gene:Os03g0751200
gene:Os03g0751200 0.0785624 3:31004723-31009758 gene:Os03g0749300 gene:Os03g0752200
gene:Os03g0752200 1.77543 3:31018671-31019582 gene:Os03g0749401 gene:Os03g0750800
gene:Os03g0752100 16.0437 3:31023842-31024271 gene:Os03g0752100 gene:Os03g0752100
gene:Os03g0752400 1.04559 3:31014831-31017449 gene:Os03g0752400 gene:Os03g0752400
gene:Os03g0752500 0.955925 3:30853038-30857323 gene:Os03g0752500 gene:Os03g0752500
gene:Os03g0752300 20.9449 3:30854083-30857088 gene:Os03g0752300 gene:Os03g0752300
gene:Os03g0752800 0.645955 3:31048350-31055017 gene:Os03g0753100 gene:Os03g0753100
gene:Os03g0753100 0.930294 3:31031752-31041563 gene:Os03g0752800 gene:Os03g0752800
gene:Os03g0752700 41.5168 3:31027539-31031647 gene:Os03g0752700 gene:Os03g0752700
gene:Os03g0753600 5.26316 3:31082635-31087238 gene:Os03g0753600 gene:Os03g0753500
gene:Os03g0753750 0 3:31085813-31086050 gene:Os03g0753750 gene:Os03g0754500
gene:Os03g0754500 8.70596 3:31094246-31099057 gene:Os03g0754200 gene:Os03g0754300
gene:Os03g0753500 60.9646 3:31125146-31126654 gene:Os03g0754500 gene:Os03g0753600
gene:Os03g0754300 6.04525 3:31103969-31106962 gene:Os03g0753500 gene:Os03g0753750
gene:Os03g0754200 7.85419 3:31077667-31079773 gene:Os03g0754300 gene:Os03g0754200
gene:Os03g0754800 8.88415 3:31130169-31133651 gene:Os03g0754800 gene:Os03g0754800
gene:Os03g0754900 5.91804 3:31134445-31139684 gene:Os03g0754900 gene:Os03g0754900
gene:Os03g0755000 6.03343 3:31140049-31148968 gene:Os03g0755000 gene:Os03g0755000
gene:ENSRNA049473128 0 3:31179537-31179651 gene:ENSRNA049473128 gene:ENSRNA049473128
gene:ENSRNA049472901 0 3:31181199-31181324 gene:ENSRNA049472901 gene:ENSRNA049472901
gene:ENSRNA049473180 0 3:31181449-31181570 gene:ENSRNA049473180 gene:ENSRNA049473180
gene:ENSRNA049473235 0 3:31176720-31179008 gene:ENSRNA049473235 gene:ENSRNA049473235
gene:Os03g0755600 3.60906 3:31181628-31181749 gene:Os03g0755600 gene:Os03g0755600
gene:Os03g0755625 0.10671 3:31179871-31180829 gene:Os03g0755625 gene:Os03g0755625
gene:ENSRNA049473030 0 3:31180171-31180253 gene:ENSRNA049473030 gene:ENSRNA049473030
gene:ENSRNA049473057 0 3:31180330-31180426 gene:ENSRNA049473057 gene:ENSRNA049473057
gene:ENSRNA049473108 0 3:31182267-31182349 gene:ENSRNA049473108 gene:ENSRNA049473108
gene:ENSRNA049472998 0 3:31182426-31182522 gene:ENSRNA049472998 gene:ENSRNA049472998
gene:ENSRNA049472894 0 3:31183297-31183422 gene:ENSRNA049472894 gene:ENSRNA049472894
gene:ENSRNA049473172 0 3:31183547-31183668 gene:ENSRNA049473172 gene:ENSRNA049473214
gene:ENSRNA049473214 0 3:31183726-31183847 gene:ENSRNA049473214 gene:ENSRNA049473172
gene:ENSRNA049473086 0 3:31184365-31184447 gene:ENSRNA049473086 gene:ENSRNA049473086
gene:Os03g0755100 27.1567 3:31184524-31184620 gene:ENSRNA049472987 gene:ENSRNA049472987
gene:Os03g0755150 4.73733e-09 3:31149939-31155280 gene:ENSRNA049472907 gene:ENSRNA049472907
gene:ENSRNA049472987 0 3:31150255-31154990 gene:ENSRNA049473164 gene:ENSRNA049473164
gene:ENSRNA049472907 0 3:31185396-31185519 gene:ENSRNA049473229 gene:ENSRNA049473071
gene:ENSRNA049473164 0 3:31185645-31185766 gene:ENSRNA049473071 gene:ENSRNA049473229
gene:ENSRNA049473229 0 3:31186465-31186547 gene:Os03g0755100 gene:ENSRNA049473047
gene:ENSRNA049473071 0 3:31185824-31185945 gene:Os03g0755150 gene:Os03g0755100
gene:ENSRNA049473047 0 3:31186624-31186720 gene:ENSRNA049473047 gene:Os03g0755150
gene:Os03g0755800 6.58695 3:31191846-31192765 gene:Os03g0755800 gene:Os03g0755800
gene:Os03g0755900 11.4849 3:31197786-31198029 gene:Os03g0755900 gene:Os03g0755900
gene:Os03g0755700 2.83319 3:31206759-31206832 gene:Os03g0755700 gene:ENSRNA049446715
gene:ENSRNA049473150 0 3:31186883-31190795 gene:ENSRNA049473150 gene:Os03g0755700
gene:ENSRNA049473223 104.759 3:31187766-31187887 gene:ENSRNA049473223 gene:ENSRNA049473150
gene:ENSRNA049473016 0 3:31187945-31188066 gene:ENSRNA049473016 gene:ENSRNA049473223
gene:ENSRNA049473038 0 3:31188584-31188666 gene:ENSRNA049473038 gene:ENSRNA049473016
gene:ENSRNA049472947 0 3:31188743-31188839 gene:ENSRNA049472947 gene:ENSRNA049473038
gene:ENSRNA049446715 0 3:31189424-31189507 gene:ENSRNA049446715 gene:ENSRNA049472947
gene:Os03g0756300 0 3:31216562-31218820 gene:Os03g0756300 gene:Os03g0756300
gene:Os03g0756200 8.39338 3:31203315-31205287 gene:Os03g0756000 gene:Os03g0756000
gene:Os03g0756000 101.051 3:31204609-31204692 gene:ENSRNA049472954 gene:ENSRNA049472954
gene:ENSRNA049472954 0 3:31207083-31212413 gene:Os03g0756200 gene:Os03g0756500
gene:Os03g0756500 0.0309133 3:31226162-31230517 gene:Os03g0756500 gene:Os03g0756200
gene:Os03g0756400 26.7908 3:31220697-31223726 gene:Os03g0756400 gene:Os03g0756400
gene:Os03g0756700 5.01051 3:31250551-31255800 gene:Os03g0756700 gene:Os03g0756700
gene:Os03g0757100 0.185044 3:31292067-31293498 gene:Os03g0756800 gene:Os03g0757100
gene:Os03g0757000 3.92854 3:31255951-31259119 gene:Os03g0757100 gene:Os03g0756800
gene:Os03g0756800 71.6438 3:31281966-31284608 gene:Os03g0757000 gene:Os03g0757000
gene:Os03g0757750 0 3:31305704-31306115 gene:Os03g0757750 gene:Os03g0757750
gene:Os03g0757400 2.6121 3:31298948-31300800 gene:Os03g0757400 gene:Os03g0757400
gene:Os03g0757500 0.456615 3:31299181-31301001 gene:Os03g0757500 gene:Os03g0757500
gene:Os03g0757200 25.0149 3:31325920-31326935 gene:Os03g0758050 gene:Os03g0757200
gene:Os03g0757550 2.93797 3:31323425-31325253 gene:Os03g0758000 gene:Os03g0757550
gene:Os03g0757600 0.814994 3:31301317-31303076 gene:Os03g0757550 gene:Os03g0757600
gene:Os03g0758000 3.75374 3:31302707-31305227 gene:Os03g0757600 gene:Os03g0758000
gene:Os03g0758050 0.794806 3:31294567-31297066 gene:Os03g0757200 gene:Os03g0758050
gene:Os03g0757900 8.09577 3:31315907-31318366 gene:Os03g0758100 gene:Os03g0757900
gene:Os03g0757950 6.85867 3:31316532-31317979 gene:Os03g0757900 gene:Os03g0757950
gene:Os03g0758100 4.78194 3:31332032-31339163 gene:Os03g0757950 gene:Os03g0758100
gene:Os03g0758500 3.18324 3:31359439-31360468 gene:Os03g0758500 gene:Os03g0758500
gene:Os03g0758551 15.1796 3:31374948-31375374 gene:Os03g0758551 gene:Os03g0758551
gene:Os03g0758400 15.9812 3:31354605-31357464 gene:Os03g0758400 gene:Os03g0758400
gene:Os03g0758250 4.86453e-35 3:31344684-31345751 gene:Os03g0758250 gene:Os03g0758700
gene:Os03g0758350 1.093e-08 3:31349968-31350572 gene:Os03g0758350 gene:Os03g0758250
gene:Os03g0758300 12.0238 3:31344784-31350836 gene:Os03g0758300 gene:Os03g0758350
gene:Os03g0758700 0.0815276 3:31382290-31387189 gene:Os03g0758700 gene:Os03g0758300
gene:Os03g0758600 26.594 3:31378125-31381399 gene:Os03g0758600 gene:Os03g0758600
gene:Os03g0758950 0 3:31395467-31398928 gene:Os03g0758950 gene:Os03g0758950
gene:Os03g0759375 0 3:31410211-31410711 gene:Os03g0759375 gene:Os03g0758900
gene:Os03g0758900 6.10862 3:31391409-31394044 gene:Os03g0758900 gene:Os03g0759375
gene:Os03g0759000 1.86527 3:31410883-31413316 gene:Os03g0759000 gene:Os03g0759500
gene:Os03g0759500 0.191012 3:31399276-31401571 gene:Os03g0759500 gene:Os03g0759000
gene:Os03g0759125 8.192e-06 3:31404814-31409740 gene:Os03g0759125 gene:Os03g0759125
gene:Os03g0759250 0.0479041 3:31404815-31409671 gene:Os03g0759250 gene:Os03g0759250
gene:Os03g0760000 0 3:31414513-31417192 gene:Os03g0759600 gene:Os03g0759600
gene:Os03g0759600 0.0527532 3:31422048-31426612 gene:Os03g0759700 gene:Os03g0759700
gene:Os03g0759700 0.102123 3:31436336-31437955 gene:Os03g0760000 gene:Os03g0760000
gene:Os03g0760100 0.746769 3:31440346-31441943 gene:Os03g0760100 gene:Os03g0758800
gene:Os03g0758800 118.582 3:31388385-31390881 gene:Os03g0758800 gene:Os03g0760100
gene:Os03g0760200 24.0442 3:31443453-31446045 gene:Os03g0760300 gene:Os03g0760300
gene:Os03g0760300 10.7792 3:31448616-31449807 gene:Os03g0760200 gene:Os03g0760200
gene:Os03g0760500 14.8297 3:31453544-31455626 gene:Os03g0760500 gene:Os03g0760500
gene:Os03g0760600 10.9938 3:31455749-31458865 gene:Os03g0760600 gene:Os03g0760600
gene:Os03g0760800 2.51416 3:31460435-31463570 gene:Os03g0760700 gene:Os03g0760900
gene:Os03g0760900 1.1546 3:31469925-31471769 gene:Os03g0761000 gene:Os03g0760700
gene:Os03g0760700 4.42705 3:31468682-31469411 gene:Os03g0760900 gene:Os03g0760800
gene:Os03g0761000 0.604683 3:31464820-31465623 gene:Os03g0760800 gene:Os03g0761000
gene:Os03g0761300 0 3:31480147-31483288 gene:Os03g0761300 gene:Os03g0761300
gene:Os03g0761200 0.125988 3:31476240-31480062 gene:Os03g0761500 gene:Os03g0761500
gene:Os03g0761250 5.2647e-06 3:31476704-31479545 gene:Os03g0761200 gene:Os03g0761200
gene:Os03g0761500 1.80375 3:31487979-31490839 gene:Os03g0761250 gene:Os03g0761250
gene:Os03g0761900 1.51789 3:31503760-31507752 gene:Os03g0761900 gene:Os03g0761900
gene:Os03g0762100 0.447983 3:31519706-31520219 gene:Os03g0762100 gene:Os03g0761700
gene:Os03g0761700 4.34272 3:31517357-31518881 gene:Os03g0761700 gene:Os03g0762100
gene:Os03g0762000 3.93482 3:31495920-31500606 gene:Os03g0762000 gene:Os03g0762150
gene:Os03g0761100 16.3638 3:31508812-31514460 gene:Os03g0762150 gene:Os03g0762000
gene:Os03g0762150 0 3:31537854-31538761 gene:Os03g0761100 gene:Os03g0762500
gene:Os03g0762500 1.17396 3:31472116-31474811 gene:Os03g0762500 gene:Os03g0762400
gene:Os03g0762800 0 3:31530814-31533502 gene:Os03g0762800 gene:Os03g0762450
gene:Os03g0762400 0.615239 3:31531189-31533256 gene:Os03g0762400 gene:Os03g0762200
gene:Os03g0762450 6.5863e-07 3:31548012-31548744 gene:Os03g0762450 gene:Os03g0762300
gene:Os03g0762900 0.500762 3:31553920-31558309 gene:Os03g0762900 gene:Os03g0762800
gene:Os03g0762700 9.43572 3:31542954-31544614 gene:Os03g0762700 gene:Os03g0762900
gene:Os03g0764000 0.184855 3:31526601-31528069 gene:Os03g0764000 gene:Os03g0762700
gene:Os03g0764150 0 3:31526725-31528248 gene:Os03g0762200 gene:Os03g0764000
gene:Os03g0763000 9.10382 3:31597159-31599655 gene:Os03g0762300 gene:Os03g0763000
gene:Os03g0762200 2.0466 3:31566049-31570471 gene:Os03g0763000 gene:Os03g0764150
gene:Os03g0762300 27.9086 3:31608649-31609860 gene:Os03g0764150 gene:Os03g0764550
gene:Os03g0764100 12.8177 3:31604981-31606215 gene:Os03g0764100 gene:Os03g0764100
gene:Os03g0764125 4.8864e-07 3:31605877-31606144 gene:Os03g0764125 gene:Os03g0764125
gene:Os03g0764550 0 3:31630193-31630884 gene:Os03g0764550 gene:Os03g0764450
gene:Os03g0764450 8.07187 3:31622648-31630078 gene:Os03g0764450 gene:Os03g0764500
gene:Os03g0764500 0.398102 3:31626060-31626496 gene:Os03g0764500 gene:Os03g0761100
gene:Os03g0764250 0.0462352 3:31612443-31619518 gene:Os03g0764250 gene:Os03g0764250
gene:Os03g0764300 10.2747 3:31612447-31619532 gene:Os03g0764300 gene:Os03g0764300
gene:Os03g0764900 0.274188 3:31662331-31663957 gene:Os03g0764600 gene:Os03g0764900
gene:Os03g0765000 0.191176 3:31674592-31678718 gene:Os03g0764900 gene:Os03g0765100
gene:Os03g0765050 0 3:31674693-31677409 gene:Os03g0765100 gene:Os03g0765000
gene:Os03g0765100 20.0911 3:31643908-31645862 gene:Os03g0765000 gene:Os03g0765050
gene:Os03g0764600 100.069 3:31680941-31681754 gene:Os03g0765050 gene:Os03g0764800
gene:Os03g0764800 39.7191 3:31652793-31658094 gene:Os03g0764800 gene:Os03g0764600
gene:Os03g0765500 0 3:31697682-31698949 gene:Os03g0765500 gene:Os03g0765500
gene:Os03g0765400 2.13389 3:31690974-31696827 gene:Os03g0765400 gene:Os03g0765400
gene:Os03g0765800 8.43173 3:31718261-31721710 gene:Os03g0765800 gene:Os03g0765200
gene:Os03g0765200 26.8332 3:31682119-31685051 gene:Os03g0765200 gene:Os03g0765800
gene:Os03g0766200 0 3:31732514-31733057 gene:Os03g0766200 gene:Os03g0738350
gene:Os03g0766350 0 3:31735441-31736253 gene:Os03g0766350 gene:Os03g0738400
gene:Os03g0766500 0.540261 3:31755905-31756587 gene:Os03g0766500 gene:Os03g0766200
gene:Os03g0766600 0.732112 3:30299581-30299728 gene:Os03g0766600 gene:Os03g0766350
gene:Os03g0766000 12.5259 3:30299612-30304241 gene:Os03g0766000 gene:Os03g0766500
gene:Os03g0766100 0.511209 3:31749468-31755280 gene:Os03g0766100 gene:Os03g0766600
gene:Os03g0766800 42.8453 3:31726004-31732261 gene:Os03g0766800 gene:Os03g0766000
gene:Os03g0766900 4.27495 3:31729637-31730211 gene:Os03g0766900 gene:Os03g0766100
gene:Os03g0766950 0 3:31758041-31758599 gene:Os03g0766950 gene:Os03g0765900
gene:Os03g0767000 3.92337 3:31725193-31725857 gene:Os03g0767000 gene:Os03g0766900
gene:Os03g0767700 0 3:31759194-31767544 gene:Os03g0767700 gene:Os03g0766950
gene:Os03g0767600 0.256549 3:31759270-31759685 gene:Os03g0767600 gene:Os03g0767000
gene:Os03g0767650 1.44975e-07 3:31764990-31766985 gene:Os03g0767650 gene:Os03g0767700
gene:Os03g0765900 648.2 3:31788085-31789204 gene:Os03g0767500 gene:Os03g0767600
gene:Os03g0767500 65.2563 3:31785150-31788078 gene:Os03g0767900 gene:Os03g0767650
gene:Os03g0767900 4.0078 3:31786090-31787567 gene:Os03g0765900 gene:Os03g0766800
gene:Os03g0738350 1.75954e-147 3:31778338-31781372 gene:Os03g0767800 gene:Os03g0767500
gene:Os03g0738400 2068.49 3:31802309-31804146 gene:Os03g0738350 gene:Os03g0767900
gene:Os03g0767800 68.163 3:31790620-31793202 gene:Os03g0738400 gene:Os03g0767800
gene:Os03g0768450 0 3:31816862-31816934 gene:Os03g0768450 gene:Os03g0768450
gene:ENSRNA049446479 0 3:31817607-31817993 gene:ENSRNA049446479 gene:ENSRNA049446479
gene:Os03g0768900 0 3:31824160-31824936 gene:Os03g0768900 gene:Os03g0768900
gene:Os03g0769025 0 3:31825517-31829665 gene:Os03g0769025 gene:Os03g0769025
gene:Os03g0769000 0.210503 3:31831387-31831979 gene:Os03g0769000 gene:Os03g0769000
gene:Os03g0769050 0.874056 3:31840736-31844402 gene:Os03g0769050 gene:Os03g0769050
gene:Os03g0769300 0 3:31850483-31850558 gene:Os03g0769300 gene:Os03g0769300
gene:ENSRNA049446499 0 3:31850484-31850558 gene:ENSRNA049446499 gene:ENSRNA049446499
gene:Os03g0769500 0.0443556 3:31858525-31859454 gene:Os03g0769500 gene:Os03g0769100
gene:Os03g0769100 74.6673 3:31845463-31847238 gene:Os03g0769100 gene:Os03g0769500
gene:Os03g0769400 4.59756 3:31853945-31857784 gene:Os03g0769400 gene:Os03g0769400
gene:Os03g0769450 2.23409e-06 3:31855081-31857863 gene:Os03g0769450 gene:Os03g0769450
gene:Os03g0769700 0.202957 3:31867213-31867887 gene:Os03g0769700 gene:Os03g0769700
gene:Os03g0769800 2.02383 3:31869150-31871497 gene:Os03g0769800 gene:Os03g0769800
gene:Os03g0770000 0 3:31888362-31896406 gene:Os03g0770000 gene:Os03g0770000
gene:Os03g0770100 0 3:31860522-31863362 gene:Os03g0770100 gene:Os03g0770100
gene:Os03g0769900 10.6153 3:31885023-31885617 gene:Os03g0769600 gene:Os03g0769600
gene:Os03g0770900 0.570882 3:31874976-31876331 gene:Os03g0769900 gene:Os03g0769900
gene:Os03g0769600 22.3736 3:31942580-31945141 gene:Os03g0770900 gene:Os03g0770900
gene:Os03g0770800 0.380725 3:31922036-31925719 gene:Os03g0770800 gene:Os03g0771100
gene:Os03g0770851 0 3:31922683-31923247 gene:Os03g0770851 gene:Os03g0770700
gene:Os03g0770700 0 3:31924820-31925500 gene:Os03g0770700 gene:Os03g0770750
gene:Os03g0770750 0 3:31930834-31934477 gene:Os03g0770750 gene:Os03g0770775
gene:Os03g0770775 0 3:31933502-31934229 gene:Os03g0770775 gene:Os03g0770800
gene:Os03g0772100 0 3:31964737-31970261 gene:Os03g0771100 gene:Os03g0770851
gene:Os03g0771100 0.278705 3:31952890-31954550 gene:Os03g0772100 gene:Os03g0771500
gene:Os03g0771500 0.0808668 3:31986607-31991587 gene:Os03g0771500 gene:Os03g0772100
gene:Os03g0772600 3.39225 3:32008473-32010598 gene:Os03g0772600 gene:Os03g0772300
gene:Os03g0772700 2.52807e-05 3:32013258-32015229 gene:Os03g0772700 gene:Os03g0772600
gene:Os03g0772750 0.421711 3:32013411-32015235 gene:Os03g0772750 gene:Os03g0772700
gene:Os03g0772300 32.0123 3:32019573-32021171 gene:Os03g0772900 gene:Os03g0772750
gene:Os03g0772900 0 3:31998153-32000618 gene:Os03g0772300 gene:Os03g0772900
gene:Os03g0773000 4.718 3:32017647-32019527 gene:Os03g0772800 gene:Os03g0772800
gene:Os03g0773050 1.28741e-05 3:32028144-32029878 gene:Os03g0773000 gene:Os03g0773000
gene:Os03g0772800 59.735 3:32028366-32029918 gene:Os03g0773050 gene:Os03g0773050
gene:Os03g0773100 5.10663 3:32035017-32040880 gene:Os03g0773100 gene:ENSRNA049446686
gene:ENSRNA049446686 0 3:32043575-32043647 gene:ENSRNA049446686 gene:Os03g0773100
gene:Os03g0773150 82.033 3:32041606-32043400 gene:Os03g0773150 gene:Os03g0773150
gene:Os03g0773600 3.58448 3:32064250-32071104 gene:Os03g0773600 gene:Os03g0773600
gene:Os03g0773700 4.3131 3:32043965-32048393 gene:Os03g0773300 gene:Os03g0773700
gene:Os03g0773300 6.06009 3:32044079-32047351 gene:Os03g0773450 gene:Os03g0773300
gene:Os03g0773450 2.51489e-06 3:32079177-32082438 gene:Os03g0773700 gene:Os03g0773450
gene:Os03g0774200 37.5241 3:32092408-32095619 gene:Os03g0774200 gene:Os03g0774200
gene:Os03g0774400 9.74138 3:32107061-32109944 gene:Os03g0774400 gene:Os03g0774600
gene:Os03g0774600 41.4891 3:32113297-32113796 gene:Os03g0774600 gene:Os03g0774400
gene:Os03g0775300 2.5038 3:32147179-32150669 gene:Os03g0775300 gene:Os03g0775000
gene:Os03g0775400 1.14907 3:32150821-32153382 gene:Os03g0775400 gene:Os03g0775300
gene:Os03g0775000 54.6899 3:32136862-32139508 gene:Os03g0775000 gene:Os03g0775400
gene:Os03g0775200 6.86591 3:32142167-32146666 gene:Os03g0775200 gene:Os03g0775200
gene:Os03g0775250 0.180493 3:32144994-32146180 gene:Os03g0775250 gene:Os03g0775250
gene:Os03g0775500 55.3627 3:32153924-32157349 gene:Os03g0775500 gene:Os03g0775500
gene:Os03g0775900 0 3:32170459-32171927 gene:Os03g0775900 gene:Os03g0775900
gene:Os03g0775700 1.5462 3:32164806-32168423 gene:Os03g0775700 gene:Os03g0775700
gene:Os03g0774300 160.626 3:32182834-32183075 gene:Os03g0776100 gene:Os03g0776100
gene:Os03g0776100 21.951 3:32193638-32195091 gene:Os03g0776400 gene:Os03g0776400
gene:Os03g0776400 0.077925 3:32183365-32185008 gene:Os03g0776150 gene:Os03g0776150
gene:Os03g0776150 3.20992 3:32208930-32210830 gene:Os03g0776900 gene:Os03g0776000
gene:Os03g0775600 52.4971 3:32234318-32236419 gene:Os03g0777000 gene:Os03g0775600
gene:Os03g0775650 19.4303 3:32096849-32103996 gene:Os03g0777100 gene:Os03g0775650
gene:Os03g0776900 8.53123 3:32175290-32182089 gene:Os03g0775600 gene:Os03g0777000
gene:Os03g0777000 1.56728 3:32160234-32163775 gene:Os03g0775650 gene:Os03g0777100
gene:Os03g0777100 1.16845 3:32160816-32163960 gene:Os03g0776000 gene:Os03g0777500
gene:Os03g0777500 2.48798 3:32237959-32240951 gene:Os03g0777500 gene:Os03g0776900
gene:Os03g0776000 30.9335 3:32244455-32246820 gene:Os03g0774300 gene:Os03g0778000
gene:Os03g0778000 2.49239 3:32267876-32272941 gene:Os03g0778000 gene:Os03g0774300
gene:Os03g0777600 3.50961 3:32249472-32251804 gene:Os03g0777600 gene:Os03g0777600
gene:Os03g0777700 38.6689 3:32250629-32255151 gene:Os03g0777700 gene:Os03g0777700
gene:Os03g0773800 1379.89 3:32086040-32089677 gene:Os03g0773800 gene:Os03g0773800
