tracking_id FPKM locus gene_id tracking_id
gene:Os07g0170016 0 7:3713182-3714162 gene:Os07g0170000 gene:Os07g0170016
gene:Os07g0170049 0 7:3699626-3701537 gene:Os07g0170016 gene:Os07g0170049
gene:Os07g0168800 51.7038 7:3718708-3722651 gene:Os07g0170049 gene:Os07g0168800
gene:Os07g0168900 2.15574 7:3675981-3678406 gene:Os07g0169600 gene:Os07g0168900
gene:Os07g0170800 0 7:3677608-3678258 gene:Os07g0170100 gene:Os07g0170500
gene:Os07g0170900 0 7:3734561-3735397 gene:Os07g0170500 gene:Os07g0170800
gene:Os07g0170200 64.0556 7:3745384-3749974 gene:Os07g0170800 gene:Os07g0170200
gene:Os07g0170500 0.372528 7:3754391-3757854 gene:Os07g0170200 gene:Os07g0170900
gene:Os07g0170100 42.2634 7:3725056-3726449 gene:Os07g0170900 gene:Os07g0170100
gene:Os07g0170300 12.0632 7:3726682-3731161 gene:Os07g0170300 gene:Os07g0170300
gene:Os07g0170400 1.21115e-07 7:3727684-3728433 gene:Os07g0170400 gene:Os07g0170400
gene:Os07g0171200 4.2307 7:3762448-3766394 gene:Os07g0171200 gene:Os07g0171200
gene:Os07g0172200 7.56461 7:3797344-3800704 gene:Os07g0171300 gene:Os07g0172200
gene:Os07g0172500 10.3349 7:3773299-3779797 gene:Os07g0171350 gene:Os07g0172500
gene:Os07g0172600 2.92712 7:3775951-3778727 gene:Os07g0172200 gene:Os07g0172600
gene:Os07g0171300 19.8433 7:3817977-3820720 gene:Os07g0172600 gene:Os07g0171300
gene:Os07g0171350 6.54199e-10 7:3813982-3817318 gene:Os07g0172500 gene:Os07g0171350
gene:Os07g0173100 5.49897 7:3843576-3844443 gene:Os07g0173100 gene:Os07g0173100
gene:Os07g0172900 12.7838 7:3830317-3840267 gene:Os07g0172900 gene:Os07g0172900
gene:Os07g0173300 3.59338 7:3859754-3861542 gene:Os07g0173300 gene:Os07g0173300
gene:Os07g0173400 10.4217 7:3864810-3868227 gene:Os07g0173400 gene:Os07g0173400
gene:Os07g0173200 28.3399 7:3883517-3885696 gene:Os07g0173200 gene:Os07g0173200
gene:Os07g0173601 14.7425 7:3880974-3881725 gene:Os07g0173601 gene:Os07g0173501
gene:Os07g0173501 29.8462 7:3872176-3875018 gene:Os07g0173700 gene:Os07g0173601
gene:Os07g0173700 1.34463 7:3895073-3895682 gene:Os07g0173501 gene:Os07g0173700
gene:Os07g0173850 1.97424 7:3898507-3900061 gene:Os07g0173850 gene:Os07g0173850
gene:Os07g0174400 0 7:3847013-3850323 gene:Os07g0174400 gene:Os07g0174400
gene:Os07g0174200 5.93057 7:3910660-3911056 gene:Os07g0174200 gene:Os07g0174200
gene:Os07g0174900 0 7:3947967-3949371 gene:Os07g0174900 gene:Os07g0174700
gene:Os07g0174700 3.60362 7:3919913-3920834 gene:Os07g0174700 gene:Os07g0174766
gene:Os07g0174766 0.975739 7:3922850-3926312 gene:Os07g0174766 gene:Os07g0174900
gene:Os07g0175000 0.403545 7:3950661-3951180 gene:Os07g0175000 gene:Os07g0175000
gene:Os07g0175200 5.94304 7:3957208-3957722 gene:Os07g0175200 gene:Os07g0175500
gene:Os07g0175100 3.8589 7:3957965-3960638 gene:Os07g0175100 gene:Os07g0175200
gene:Os07g0175300 1.87452 7:3952982-3954894 gene:Os07g0175500 gene:Os07g0175100
gene:Os07g0175500 0 7:3976533-3977701 gene:Os07g0175300 gene:Os07g0175300
gene:Os07g0175750 0 7:3982792-3986630 gene:Os07g0175750 gene:Os07g0175350
gene:Os07g0175801 0 7:3989345-3989418 gene:Os07g0175801 gene:Os07g0175400
gene:Os07g0175600 0.473259 7:3980210-3981196 gene:Os07g0175700 gene:Os07g0175750
gene:Os07g0175700 0.669583 7:3981419-3981858 gene:Os07g0175600 gene:Os07g0175801
gene:Os07g0175350 0 7:3970344-3975458 gene:Os07g0175350 gene:Os07g0175600
gene:Os07g0175400 0 7:3970363-3975298 gene:Os07g0175400 gene:Os07g0175700
gene:Os07g0175900 4.70134 7:3991679-3996800 gene:Os07g0175900 gene:Os07g0175900
gene:Os07g0176600 0.730879 7:4020305-4027426 gene:Os07g0176600 gene:Os07g0176600
gene:Os07g0176500 0.606581 7:4023420-4027387 gene:Os07g0176500 gene:Os07g0176500
gene:Os07g0176400 2.00651 7:4020599-4022499 gene:Os07g0176400 gene:Os07g0176400
gene:Os07g0176200 3.07156 7:4049783-4054523 gene:Os07g0176200 gene:Os07g0176200
gene:Os07g0176401 2.96687e-07 7:4029360-4030853 gene:Os07g0176401 gene:Os07g0176401
gene:Os07g0176300 0.460435 7:4029710-4030679 gene:Os07g0176300 gene:Os07g0176300
gene:Os07g0177200 0.0450452 7:4086745-4087286 gene:Os07g0177150 gene:Os07g0177150
gene:Os07g0177150 4.38338 7:4077503-4085522 gene:Os07g0177100 gene:Os07g0177100
gene:Os07g0177100 0.995689 7:4087453-4088971 gene:Os07g0177200 gene:Os07g0177200
gene:Os07g0177000 1.52502e-07 7:4071946-4076070 gene:Os07g0177000 gene:Os07g0177000
gene:Os07g0176966 0.504309 7:4072467-4076141 gene:Os07g0176966 gene:Os07g0176966
gene:Os07g0177300 13.102 7:3759964-3761968 gene:Os07g0178600 gene:Os07g0177300
gene:Os07g0178600 1.33891 7:4139159-4142436 gene:Os07g0177300 gene:Os07g0178600
gene:Os07g0178100 9.06555 7:4118435-4123587 gene:Os07g0178100 gene:Os07g0178100
gene:Os07g0178700 65.0581 7:4143415-4144441 gene:Os07g0178700 gene:Os07g0178700
gene:Os07g0178900 3.52969 7:4089229-4092086 gene:Os07g0178800 gene:Os07g0178900
gene:Os07g0178800 53.5159 7:4145911-4146853 gene:Os07g0178900 gene:Os07g0179200
gene:Os07g0178950 2.10578e-07 7:4150999-4156036 gene:Os07g0171100 gene:Os07g0178950
gene:Os07g0179000 0.177081 7:4179286-4181396 gene:Os07g0179200 gene:Os07g0179000
gene:Os07g0179200 14.0573 7:4182043-4184048 gene:Os07g0178950 gene:Os07g0178800
gene:Os07g0179300 10.4915 7:4156180-4158543 gene:Os07g0179000 gene:Os07g0179300
gene:Os07g0179700 0 7:4156202-4162216 gene:Os07g0179300 gene:Os07g0179700
gene:Os07g0180000 0 7:4199980-4200594 gene:Os07g0179400 gene:Os07g0180000
gene:Os07g0180100 0 7:4213481-4214137 gene:Os07g0179500 gene:Os07g0180100
gene:Os07g0179400 8.99389 7:4191046-4192262 gene:Os07g0179700 gene:Os07g0179500
gene:Os07g0179500 5.28557 7:4219934-4221821 gene:Os07g0180000 gene:Os07g0179400
gene:Os07g0180300 19.3709 7:4185364-4187968 gene:Os07g0180100 gene:Os07g0180300
gene:Os07g0180800 0 7:4068002-4070134 gene:Os07g0176900 gene:Os07g0180800
gene:Os07g0180700 5.78992 7:4226699-4230082 gene:Os07g0180300 gene:Os07g0181100
gene:Os07g0181100 0 7:4254292-4258677 gene:Os07g0180800 gene:Os07g0181200
gene:Os07g0181200 0.260376 7:4240043-4253407 gene:Os07g0180700 gene:Os07g0180700
gene:Os07g0180900 25.6397 7:4263171-4265561 gene:Os07g0180900 gene:Os07g0180900
gene:Os07g0181000 1.91537 7:4288288-4288734 gene:Os07g0181100 gene:Os07g0181500
gene:Os07g0181500 14.6408 7:4283645-4287282 gene:Os07g0181200 gene:Os07g0181000
gene:Os07g0182000 0.494353 7:4305619-4307513 gene:Os07g0181000 gene:Os07g0182000
gene:Os07g0171100 1024.33 7:4322231-4326713 gene:Os07g0181500 gene:Os07g0182100
gene:Os07g0182100 10.2498 7:4312793-4318815 gene:Os07g0182000 gene:Os07g0181700
gene:Os07g0181700 0.277341 7:4312920-4318452 gene:Os07g0181700 gene:Os07g0181750
gene:Os07g0181750 1.07243e-09 7:4318810-4320328 gene:Os07g0181750 gene:Os07g0181800
gene:Os07g0181800 27.8753 7:4375794-4377801 gene:Os07g0181800 gene:Os07g0182200
gene:Os07g0182200 20.7338 7:4266880-4271518 gene:Os07g0182100 gene:Os07g0182601
gene:Os07g0182601 0.0713127 7:4355210-4356572 gene:Os07g0182200 gene:Os07g0183050
gene:Os07g0183050 0 7:4330502-4333642 gene:Os07g0182601 gene:Os07g0183100
gene:Os07g0183100 0 7:4339901-4342192 gene:Os07g0183050 gene:Os07g0182900
gene:Os07g0183200 0 7:4401186-4402039 gene:Os07g0183100 gene:Os07g0182400
gene:Os07g0182400 23.0428 7:4380869-4391940 gene:Os07g0183200 gene:Os07g0183200
gene:Os07g0182900 0.230748 7:4402059-4403139 gene:Os07g0183350 gene:Os07g0183350
gene:Os07g0183350 0 7:4406705-4409656 gene:Os07g0182400 gene:Os07g0183700
gene:Os07g0183700 0 7:4432592-4434430 gene:Os07g0182900 gene:Os07g0184200
gene:Os07g0184200 0 7:4457610-4459225 gene:Os07g0183700 gene:Os07g0184300
gene:Os07g0184300 29.9628 7:4403711-4405484 gene:Os07g0184200 gene:Os07g0184633
gene:Os07g0184633 0 7:4460554-4460829 gene:Os07g0184300 gene:ENSRNA049467759
gene:ENSRNA049467759 0 7:4472354-4473004 gene:Os07g0184633 gene:Os07g0184500
gene:Os07g0184500 10.2476 7:4477218-4477370 gene:ENSRNA049467759 gene:Os07g0171100
gene:Os07g0176900 824.222 7:4467428-4468766 gene:Os07g0184500 gene:Os07g0184900
gene:Os07g0184900 2.57616 7:4485256-4498866 gene:Os07g0184800 gene:Os07g0184950
gene:Os07g0184950 0.845596 7:4490834-4491612 gene:Os07g0184850 gene:Os07g0185000
gene:Os07g0184800 96.5947 7:4483446-4484756 gene:Os07g0184900 gene:Os07g0185100
gene:Os07g0184850 0.780469 7:4483878-4484607 gene:Os07g0184950 gene:Os07g0176900
gene:Os07g0185000 20.9822 7:4498945-4501911 gene:Os07g0185000 gene:Os07g0184800
gene:Os07g0185100 0.182026 7:4499383-4500796 gene:Os07g0185100 gene:Os07g0184850
gene:Os07g0185200 22.808 7:4509151-4513785 gene:Os07g0185300 gene:Os07g0185300
gene:Os07g0185300 23.574 7:4503370-4507682 gene:Os07g0185200 gene:Os07g0185200
gene:Os07g0185500 36.1173 7:4536492-4536780 gene:Os07g0185500 gene:Os07g0185500
gene:Os07g0185432 33.8643 7:4544923-4552953 gene:Os07g0185432 gene:Os07g0185432
gene:Os07g0185700 5.38451 7:4532353-4536461 gene:Os07g0185700 gene:Os07g0185700
gene:Os07g0185800 19.6987 7:4557241-4559678 gene:Os07g0185800 gene:Os07g0185800
gene:Os07g0185900 430.021 7:4567729-4568349 gene:Os07g0185900 gene:Os07g0185900
gene:Os07g0186150 0 7:4592996-4595609 gene:Os07g0186150 gene:Os07g0186150
gene:Os07g0186200 0 7:4593093-4595607 gene:Os07g0186200 gene:Os07g0186200
gene:Os07g0186500 0.235663 7:4618665-4622754 gene:Os07g0186500 gene:Os07g0187000
gene:Os07g0187000 0.203172 7:4642473-4644600 gene:Os07g0187001 gene:Os07g0186500
gene:Os07g0187001 1.82099 7:4646181-4646753 gene:Os07g0187000 gene:Os07g0187001
gene:Os07g0186400 17.0016 7:4606697-4614551 gene:Os07g0186400 gene:Os07g0186400
gene:Os07g0187200 8.73673 7:4652792-4660423 gene:Os07g0187200 gene:Os07g0187200
gene:Os07g0187300 41.8633 7:4659449-4662743 gene:Os07g0187300 gene:Os07g0187300
gene:Os07g0186000 876.621 7:4697236-4699531 gene:Os07g0186000 gene:Os07g0186000
gene:Os07g0187900 0.638645 7:4682479-4687646 gene:Os07g0187900 gene:Os07g0187900
gene:Os07g0188000 0 7:4702977-4712517 gene:Os07g0188000 gene:Os07g0188000
gene:Os07g0188050 0 7:4703147-4704371 gene:Os07g0188050 gene:Os07g0188050
gene:Os07g0187700 16.2102 7:4719659-4722675 gene:Os07g0187700 gene:Os07g0188233
gene:Os07g0188233 0.997252 7:4725287-4725583 gene:Os07g0187400 gene:Os07g0187700
gene:Os07g0188249 28.985 7:4663425-4667478 gene:Os07g0188233 gene:Os07g0188249
gene:Os07g0188700 0 7:4725714-4726845 gene:Os07g0188249 gene:Os07g0188700
gene:Os07g0188750 0 7:4729465-4733531 gene:Os07g0188266 gene:Os07g0188750
gene:Os07g0187400 112.667 7:4731805-4733152 gene:Os07g0188700 gene:Os07g0188266
gene:Os07g0188266 48.6681 7:4758552-4760320 gene:Os07g0188750 gene:Os07g0189400
gene:Os07g0189400 0 7:4773058-4774386 gene:Os07g0189400 gene:Os07g0187400
gene:Os07g0189700 2.62392 7:4734625-4741454 gene:Os07g0189700 gene:Os07g0189700
gene:Os07g0188800 34.5304 7:4833924-4834809 gene:Os07g0188800 gene:Os07g0188800
gene:Os07g0190150 0 7:4863213-4864110 gene:Os07g0189800 gene:Os07g0190150
gene:Os07g0190400 0 7:4868010-4877912 gene:Os07g0190150 gene:Os07g0190400
gene:Os07g0190600 0 7:4880570-4882104 gene:Os07g0190400 gene:Os07g0190600
gene:Os07g0190000 7.87828 7:4821206-4824665 gene:Os07g0190600 gene:Os07g0190650
gene:Os07g0190800 8.65719 7:4878344-4880263 gene:Os07g0190000 gene:Os07g0190700
gene:Os07g0190650 0 7:4878495-4880469 gene:Os07g0190650 gene:Os07g0190000
gene:Os07g0190700 0 7:4774733-4776611 gene:Os07g0190700 gene:Os07g0189800
gene:Os07g0189800 52.8506 7:4890272-4893660 gene:Os07g0190800 gene:Os07g0190800
gene:Os07g0191000 3.58722 7:4882877-4890086 gene:Os07g0191000 gene:Os07g0191000
gene:Os07g0190900 11.113 7:4574318-4576229 gene:Os07g0190900 gene:Os07g0190900
gene:Os07g0191301 0 7:4925895-4930714 gene:Os07g0191301 gene:Os07g0191301
gene:Os07g0191650 5.0094 7:4947650-4948597 gene:Os07g0191650 gene:Os07g0191900
gene:Os07g0191900 0 7:4967543-4969280 gene:Os07g0191401 gene:Os07g0191650
gene:Os07g0192000 1.27192 7:4935820-4937587 gene:Os07g0191500 gene:Os07g0192000
gene:Os07g0191401 5.24834e-06 7:4935898-4937910 gene:Os07g0191600 gene:Os07g0191401
gene:Os07g0191500 5.94079 7:4940553-4946602 gene:Os07g0191625 gene:Os07g0191500
gene:Os07g0191600 0.241825 7:4941011-4946359 gene:Os07g0191900 gene:Os07g0192400
gene:Os07g0191625 0.060202 7:4949827-4963161 gene:Os07g0192000 gene:Os07g0191700
gene:Os07g0191700 1.58521 7:4952561-4956062 gene:Os07g0192550 gene:Os07g0191801
gene:Os07g0191801 1.9991e-10 7:4986842-4987429 gene:Os07g0192400 gene:Os07g0191600
gene:Os07g0192300 10.8378 7:4999114-5000023 gene:Os07g0192700 gene:Os07g0191625
gene:Os07g0192400 0 7:5003871-5005726 gene:Os07g0191700 gene:Os07g0192300
gene:Os07g0192550 0 7:5009487-5011125 gene:Os07g0191801 gene:Os07g0192550
gene:Os07g0192700 0 7:4977966-4981656 gene:Os07g0192800 gene:Os07g0192700
gene:Os07g0192800 0.175447 7:5030625-5033824 gene:Os07g0192300 gene:Os07g0192800
gene:Os07g0193200 0 7:5023649-5027745 gene:Os07g0193200 gene:Os07g0193200
gene:Os07g0193000 0 7:5026839-5027482 gene:Os07g0193000 gene:Os07g0192900
gene:Os07g0193100 0 7:5077087-5077494 gene:Os07g0193100 gene:Os07g0193000
gene:Os07g0192900 10.01 7:5081852-5084921 gene:Os07g0192900 gene:Os07g0193100
gene:Os07g0193701 0 7:5013789-5019921 gene:Os07g0193701 gene:Os07g0193800
gene:Os07g0193800 0 7:5109200-5109767 gene:Os07g0193800 gene:Os07g0193701
gene:Os07g0193600 28.0297 7:5102509-5107297 gene:Os07g0193600 gene:Os07g0194300
gene:Os07g0194300 0 7:5071070-5076929 gene:Os07g0194300 gene:Os07g0194100
gene:Os07g0194100 0.528527 7:5095715-5099498 gene:Os07g0194100 gene:Os07g0194675
gene:Os07g0194675 0 7:5114255-5116344 gene:Os07g0194675 gene:Os07g0193600
gene:Os07g0194950 0.216185 7:5115241-5115514 gene:Os07g0194000 gene:Os07g0194000
gene:Os07g0194000 36.4516 7:5120682-5121013 gene:Os07g0194500 gene:Os07g0194500
gene:Os07g0194500 0.712698 7:5116680-5119153 gene:Os07g0194550 gene:Os07g0194550
gene:Os07g0194550 0.361554 7:5116785-5118903 gene:Os07g0194351 gene:Os07g0194351
gene:Os07g0194800 2.06972 7:5133445-5136515 gene:Os07g0194400 gene:Os07g0194400
gene:Os07g0194351 5.57723 7:5128628-5132968 gene:Os07g0194800 gene:Os07g0194950
gene:Os07g0194400 1.64049 7:5165196-5166518 gene:Os07g0194950 gene:Os07g0194800
gene:Os07g0195300 0.783582 7:5151365-5155561 gene:Os07g0191200 gene:Os07g0195300
gene:Os07g0195200 2.1146 7:5166691-5170944 gene:Os07g0191250 gene:Os07g0195200
gene:Os07g0195350 0.540114 7:4969407-4971145 gene:Os07g0195200 gene:Os07g0195350
gene:Os07g0195400 5.44265 7:5179089-5182750 gene:Os07g0195300 gene:Os07g0195400
gene:Os07g0195100 27.1897 7:5212558-5215354 gene:Os07g0195350 gene:Os07g0195100
gene:Os07g0196100 7.60119 7:5145084-5148743 gene:Os07g0195100 gene:Os07g0196100
gene:Os07g0191200 83.075 7:5219437-5226721 gene:Os07g0195400 gene:Os07g0196700
gene:Os07g0191250 3.40331e-49 7:5237176-5239545 gene:Os07g0196100 gene:Os07g0196300
gene:Os07g0196700 0 7:5216028-5217014 gene:Os07g0196300 gene:Os07g0197000
gene:Os07g0196300 0.0219673 7:5253171-5254221 gene:Os07g0196700 gene:Os07g0197300
gene:Os07g0197000 0 7:5263396-5273423 gene:Os07g0196200 gene:Os07g0197500
gene:Os07g0197300 0 7:5281094-5293886 gene:Os07g0197000 gene:Os07g0197400
gene:Os07g0197500 0 7:5256319-5259729 gene:Os07g0197300 gene:Os07g0197100
gene:Os07g0197100 3.94325 7:5249180-5251071 gene:Os07g0196900 gene:Os07g0196900
gene:Os07g0196900 37.7598 7:5276963-5279196 gene:Os07g0197100 gene:Os07g0196200
gene:Os07g0197400 1.33219 7:5327887-5328442 gene:Os07g0197500 gene:Os07g0198650
gene:Os07g0196200 109.44 7:5348936-5353611 gene:Os07g0197400 gene:Os07g0199350
gene:Os07g0198650 0 7:5365995-5366643 gene:Os07g0198650 gene:Os07g0199000
gene:Os07g0198300 12.5397 7:5313827-5318057 gene:Os07g0198300 gene:Os07g0198300
gene:Os07g0199350 1.22697 7:5431480-5436147 gene:Os07g0199350 gene:Os07g0200500
gene:Os07g0199000 0.779575 7:5446266-5446790 gene:Os07g0199000 gene:Os07g0200000
gene:Os07g0200000 2.51898 7:5418767-5426572 gene:Os07g0200000 gene:Os07g0200801
gene:Os07g0200500 1.37482 7:5451321-5451445 gene:Os07g0200500 gene:ENSRNA049467742
gene:Os07g0200801 0 7:5449456-5450573 gene:Os07g0200801 gene:Os07g0200900
gene:ENSRNA049467742 0 7:5440356-5445784 gene:ENSRNA049467742 gene:Os07g0200700
gene:Os07g0200900 0.709447 7:5463118-5464797 gene:Os07g0200900 gene:Os07g0201300
gene:Os07g0200700 8.65384 7:5481537-5482455 gene:Os07g0200700 gene:Os07g0201800
gene:Os07g0201300 0 7:5490709-5492857 gene:Os07g0201300 gene:Os07g0202000
gene:Os07g0201800 0 7:5497489-5498989 gene:Os07g0201800 gene:Os07g0201500
gene:Os07g0202000 0 7:5452172-5459549 gene:Os07g0201500 gene:Os07g0201100
gene:Os07g0201500 1.04034 7:5507022-5507708 gene:Os07g0202000 gene:Os07g0191200
gene:Os07g0201100 15.7941 7:5546811-5548245 gene:Os07g0201100 gene:Os07g0191250
gene:Os07g0202400 0 7:5508064-5510602 gene:Os07g0202400 gene:Os07g0202400
gene:Os07g0203275 0 7:5521608-5526641 gene:Os07g0202100 gene:Os07g0202100
gene:Os07g0203500 0 7:5565330-5566233 gene:Os07g0202300 gene:Os07g0202300
gene:Os07g0202900 2.77234 7:5552534-5557133 gene:Os07g0203275 gene:Os07g0203275
gene:Os07g0202300 25.0951 7:5500382-5506489 gene:Os07g0202900 gene:Os07g0202900
gene:Os07g0203300 1.05567 7:5584552-5587357 gene:Os07g0203500 gene:Os07g0203500
gene:Os07g0202100 26.9067 7:5582399-5584106 gene:Os07g0203300 gene:Os07g0203300
gene:Os07g0203925 0 7:5592561-5596381 gene:Os07g0203925 gene:Os07g0203925
gene:Os07g0203900 0.0648995 7:5593909-5594841 gene:Os07g0203900 gene:Os07g0203900
gene:Os07g0204400 7.27409 7:5612133-5612909 gene:Os07g0203950 gene:Os07g0203950
gene:Os07g0203700 7.65136 7:5567711-5580522 gene:Os07g0204000 gene:Os07g0204000
gene:Os07g0203950 0.312857 7:5598661-5600729 gene:Os07g0203700 gene:Os07g0204400
gene:Os07g0204000 0.443731 7:5598920-5599556 gene:Os07g0204400 gene:Os07g0203700
gene:Os07g0204100 10.0476 7:5613824-5623660 gene:Os07g0204100 gene:Os07g0204100
gene:Os07g0204250 0.299278 7:5640465-5642747 gene:Os07g0204250 gene:Os07g0204250
gene:Os07g0204800 16.7205 7:5651976-5657245 gene:Os07g0204500 gene:Os07g0204800
gene:Os07g0204500 17.9495 7:5682012-5685265 gene:Os07g0204800 gene:Os07g0204500
gene:Os07g0205500 0.162027 7:5682195-5685233 gene:Os07g0205500 gene:Os07g0205500
gene:Os07g0205600 2.75796e-06 7:5659653-5667669 gene:Os07g0205600 gene:Os07g0205600
gene:Os07g0205000 43.6841 7:5662262-5665021 gene:Os07g0205000 gene:Os07g0205000
gene:Os07g0205200 10.2991 7:5702785-5711287 gene:Os07g0205200 gene:Os07g0205200
gene:Os07g0205350 6.82529e-14 7:5736876-5737483 gene:Os07g0205350 gene:Os07g0205350
gene:Os07g0206400 0 7:5741876-5742488 gene:Os07g0206400 gene:Os07g0206400
gene:Os07g0206500 0 7:5725200-5726591 gene:Os07g0206500 gene:Os07g0206500
gene:Os07g0205900 0.0358793 7:5691966-5699883 gene:Os07g0206300 gene:Os07g0205900
gene:Os07g0206300 4.91826 7:5747393-5749826 gene:Os07g0205900 gene:Os07g0206300
gene:Os07g0206600 0 7:5747551-5749325 gene:Os07g0206600 gene:Os07g0205700
gene:Os07g0206650 0 7:5645629-5651129 gene:Os07g0206650 gene:Os07g0206600
gene:Os07g0205700 17.72 7:5773957-5777483 gene:Os07g0205700 gene:Os07g0206650
gene:Os07g0204900 123.004 7:5770674-5771150 gene:Os07g0204900 gene:Os07g0204900
gene:Os07g0207100 1.62956 7:5770887-5771447 gene:Os07g0207100 gene:Os07g0207100
gene:Os07g0206850 0 7:5812563-5818510 gene:Os07g0206850 gene:Os07g0206850
gene:Os07g0206900 0.0895627 7:5787337-5787867 gene:Os07g0206900 gene:Os07g0206900
gene:Os07g0207301 2.82972 7:5787546-5789223 gene:Os07g0207301 gene:Os07g0207800
gene:Os07g0207400 3.73597 7:5763807-5768526 gene:Os07g0207400 gene:Os07g0207301
gene:Os07g0207800 0 7:5763916-5768534 gene:Os07g0207800 gene:Os07g0207400
gene:Os07g0206750 1.26187 7:5805377-5811087 gene:Os07g0207700 gene:Os07g0208100
gene:Os07g0206800 23.3702 7:5822758-5824346 gene:Os07g0206750 gene:Os07g0207700
gene:Os07g0207700 13.1477 7:5819763-5821777 gene:Os07g0206800 gene:Os07g0208000
gene:Os07g0208100 0.0551563 7:5820019-5820677 gene:Os07g0206700 gene:Os07g0208050
gene:Os07g0208000 51.0769 7:5876972-5879800 gene:Os07g0208100 gene:Os07g0206750
gene:Os07g0208050 1.78042e-09 7:5750898-5756651 gene:Os07g0208000 gene:Os07g0206800
gene:Os07g0206700 78.9515 7:5864736-5865808 gene:Os07g0208050 gene:Os07g0206700
gene:Os07g0208801 2.90722 7:5864738-5865707 gene:Os07g0208600 gene:Os07g0208801
gene:Os07g0208600 11.3711 7:5880097-5884357 gene:Os07g0208700 gene:Os07g0208600
gene:Os07g0208700 0.0721989 7:5883103-5883410 gene:Os07g0208801 gene:Os07g0208700
gene:Os07g0208900 0.640418 7:5885349-5889923 gene:Os07g0208500 gene:Os07g0208900
gene:Os07g0208950 0 7:5852782-5858718 gene:Os07g0208533 gene:Os07g0208950
gene:Os07g0209000 19.0723 7:5853013-5853641 gene:Os07g0208566 gene:Os07g0209000
gene:Os07g0208500 64.7104 7:5855692-5857002 gene:Os07g0208900 gene:Os07g0209600
gene:Os07g0208533 21.3041 7:5930849-5935137 gene:Os07g0208950 gene:Os07g0209700
gene:Os07g0208566 6.09406e-24 7:5940037-5943934 gene:Os07g0209000 gene:Os07g0209401
gene:Os07g0209600 0 7:5945270-5946050 gene:Os07g0209401 gene:Os07g0209500
gene:Os07g0209401 3.81458 7:5935164-5939024 gene:Os07g0209600 gene:Os07g0208500
gene:Os07g0209700 0 7:5957209-5957259 gene:Os07g0209700 gene:Os07g0208533
gene:Os07g0209500 2.08688 7:6000382-6002257 gene:Os07g0209500 gene:Os07g0208566
gene:Os07g0209900 0 7:5972102-5976618 gene:Os07g0209900 gene:Os07g0209900
gene:Os07g0209800 16.5482 7:6017682-6020652 gene:Os07g0209800 gene:Os07g0209800
gene:Os07g0210800 0.015225 7:5890574-5894128 gene:Os07g0210800 gene:Os07g0209100
gene:Os07g0210100 3.92464 7:5890900-5893832 gene:Os07g0210000 gene:Os07g0209201
gene:Os07g0210000 5.64749 7:5951531-5955708 gene:Os07g0210100 gene:Os07g0210800
gene:Os07g0211101 0.72294 7:5976881-5979068 gene:Os07g0211101 gene:Os07g0210100
gene:Os07g0211000 1.80359 7:6035952-6037209 gene:Os07g0209100 gene:Os07g0211101
gene:Os07g0211200 12.4202 7:6042976-6044306 gene:Os07g0209201 gene:Os07g0211000
gene:Os07g0209100 55.0088 7:6062888-6069317 gene:Os07g0211000 gene:Os07g0210000
gene:Os07g0209201 9.69276e-08 7:6088483-6093428 gene:Os07g0211200 gene:Os07g0211200
gene:Os07g0211500 0 7:6089991-6091035 gene:Os07g0211500 gene:Os07g0211500
gene:Os07g0211601 0 7:6051305-6060083 gene:Os07g0211601 gene:Os07g0211601
gene:Os07g0211700 0 7:6117889-6121772 gene:Os07g0211700 gene:Os07g0211700
gene:Os07g0211400 7.67239 7:6108058-6115481 gene:Os07g0211400 gene:Os07g0211400
gene:Os07g0211900 4.08027 7:6146969-6152549 gene:Os07g0211900 gene:Os07g0211900
gene:Os07g0211800 17.7603 7:6137056-6141022 gene:Os07g0211800 gene:Os07g0211800
gene:Os07g0212300 0.263494 7:4914655-4920788 gene:Os07g0212400 gene:Os07g0212300
gene:Os07g0212400 0.0418619 7:4915425-4920406 gene:Os07g0212300 gene:Os07g0212400
gene:Os07g0213600 0 7:6134015-6136740 gene:Os07g0212200 gene:Os07g0213300
gene:Os07g0213400 18.7642 7:6239014-6239615 gene:Os07g0213400 gene:Os07g0213350
gene:Os07g0214100 0 7:6254881-6255558 gene:Os07g0213600 gene:Os07g0213600
gene:Os07g0213300 6.24405 7:6258916-6259662 gene:Os07g0214100 gene:Os07g0213400
gene:Os07g0213350 1.78752e-11 7:6244162-6244880 gene:Os07g0213300 gene:Os07g0214300
gene:Os07g0214300 0.296723 7:6234897-6236824 gene:Os07g0213350 gene:Os07g0214100
gene:Os07g0213800 4.56396 7:6276106-6276753 gene:Os07g0214300 gene:Os07g0213500
gene:Os07g0213500 18.6857 7:6232647-6234546 gene:Os07g0214600 gene:Os07g0213800
gene:Os07g0214600 0 7:6336197-6336838 gene:Os07g0213800 gene:Os07g0214600
gene:Os07g0215500 0 7:6294478-6296305 gene:Os07g0213500 gene:Os07g0215500
gene:Os07g0214900 0 7:6294760-6295698 gene:Os07g0214900 gene:Os07g0216600
gene:Os07g0215050 0 7:6222174-6231669 gene:Os07g0215050 gene:Os07g0215200
gene:Os07g0216600 0 7:6225876-6231558 gene:Os07g0215500 gene:Os07g0216700
gene:Os07g0216700 0 7:6416023-6416707 gene:Os07g0216600 gene:Os07g0216100
